"Loans","Loan requests","tick","Banks","Total central bank loans","Total cash & reserve","Total client loans","Total current accounts","Total interbank loans","Total securities","Total term deposits"
410.0,19232.0,22.0,401,532552.6670167431,1192235.818779584,5136676.086024119,3310164.6659377906,437302.48154381406,2750608.7017673305,3311992.090926373
532.0,18910.0,23.0,401,544066.8133049973,1194324.4697741475,5135897.790548727,3313428.8726175693,418802.4147850012,2765896.663462707,3314057.923749034
486.0,28032.0,24.0,401,564101.6806721574,1208701.676717044,5128941.881001264,3309660.4330814546,433398.8536479,2781059.1120076845,3320662.6990052233
623.0,20274.0,25.0,401,588366.6070761707,1214053.560183365,5127428.189627713,3312982.7963655405,425014.38359784544,2795591.097170072,3311906.2211007588
592.0,30947.0,26.0,401,618435.2586887412,1243585.1111758735,5119950.621371544,3316294.559522515,425419.24996417086,2808730.50677342,3314606.001932522
594.0,10016.0,27.0,401,618242.3657622451,1233949.71490855,5112704.352612314,3310234.72748463,436927.6113246976,2822925.073361085,3318205.618479425
584.0,22661.0,28.0,401,623251.9834510799,1230163.8621982404,5108869.2057153545,3313163.2337979376,435010.1383953844,2836615.2207806446,3316838.136834621
554.0,20961.0,29.0,401,634922.2318637392,1238793.9498190868,5092413.584115377,3311099.0035604755,440500.0000968785,2849691.9116892717,3313712.9458435564
436.0,32682.0,30.0,401,650623.5777588419,1261837.2164436476,5065663.930447186,3310609.1386141083,425296.3836656853,2865257.488457403,3311661.3653354524
489.0,3934.0,31.0,401,638791.022979618,1238375.3503898755,5071736.611613001,3316681.819779929,443362.8334439071,2886321.780707878,3321096.997166661
469.0,4908.0,32.0,401,637405.6657169083,1222402.0775964886,5068537.245537003,3313706.6171085527,442745.8281145762,2900277.885973994,3320245.6122545316
562.0,24606.0,33.0,401,651011.7621203882,1229959.836155452,5051205.274081515,3308157.885667194,455371.072964352,2912094.0723538273,3315132.2533477936
519.0,26626.0,34.0,401,663206.1876793659,1241966.9878309327,5044709.1811228385,3312299.9586059917,443444.9085158127,2926779.2003066707,3319678.2396558346
557.0,22327.0,35.0,401,680337.3559958586,1251685.8294525656,5030021.198552915,3308726.7177546723,455099.7030118082,2939716.3916883967,3314720.733155198
737.0,26498.0,36.0,401,686542.9484381143,1248646.0530767373,5018407.82908936,3308593.2356383186,449810.1572750311,2954698.8721158253,3309801.750335488
501.0,1885.0,37.0,401,684916.5005350102,1243083.8211320788,5022504.569042898,3312689.9755918477,461774.2401245348,2967105.749806365,3318272.8439844726
768.0,28668.0,38.0,401,693768.5661707588,1248992.8106246167,5009350.855401974,3310707.9541520886,471369.94510661036,2978625.207914734,3316486.1068015615
721.0,19739.0,39.0,401,694271.1122279216,1243311.8243043635,4998365.37782916,3310452.7682100213,471023.2511850616,2990624.501629071,3312408.2796072015
671.0,3850.0,40.0,401,691451.1658328733,1234833.4781417423,5001247.347196662,3313334.737577526,488371.77721588436,3004512.645754588,3320638.0239651487
624.0,28988.0,41.0,401,703737.9476562275,1251517.6143180237,4976626.327531152,3310697.7328804247,479853.74525494006,3017071.550208962,3317085.592179838
591.0,5715.0,42.0,401,696260.2650600724,1232263.8224227205,4977462.896974193,3312699.986869723,491614.5910786497,3031366.7775529167,3318515.4905831935
588.0,21972.0,43.0,401,698919.2193355509,1227849.6233575356,4965778.322703285,3311240.9307564264,502142.6253798199,3043366.1207467015,3314069.9706703275
673.0,29692.0,44.0,401,708801.8519616277,1234392.4867491687,4953459.745722472,3308211.590037976,501598.3822261146,3053184.1743293386,3311896.283650184
685.0,28500.0,45.0,401,723877.6690048545,1257370.5543758625,4932574.303843067,3307136.399853639,500853.742951251,3064898.976505776,3313025.8365514865
628.0,21186.0,46.0,401,729560.0655098916,1264453.0574631828,4925825.891954985,3312683.174316048,496134.0274076648,3082358.928765941,3320519.5078341244
599.0,2751.0,47.0,401,727920.1049686258,1241584.987490718,4928628.833022376,3315486.1153834388,507807.6789617988,3095830.152733317,3312845.4021349945
538.0,21501.0,48.0,401,732210.5995854595,1252953.4399670633,4913628.888909821,3309725.9600045197,519782.13738360873,3105873.3761799405,3321264.9000217463
581.0,3286.0,49.0,401,730852.6543920782,1241903.4945266806,4913240.0863002585,3309320.2363860854,520449.31277918647,3118423.8685335238,3324135.9585422007
612.0,37139.0,50.0,401,742677.8535549049,1255596.392471644,4883370.452510215,3305608.6390570416,531005.7526768737,3126616.491993125,3310150.1011288543
584.0,18169.0,51.0,401,739652.6973900023,1249089.289855348,4878335.353160348,3307027.3885627748,526807.6261179694,3137640.5356928706,3311699.8074723394
635.0,28942.0,52.0,401,751475.8854350791,1262762.5957131188,4866159.97092939,3307444.354876823,532807.1201369828,3149990.186009261,3314301.3236541227
594.0,22281.0,53.0,401,750626.4433767278,1254847.824122974,4856800.5591604,3305042.7507513775,536983.2676218313,3162851.641132226,3313662.101871945
682.0,30361.0,54.0,401,759867.5898175759,1269587.0980228733,4845118.516221091,3308382.6879832633,538067.0100535586,3174541.0671764314,3316779.8012061385
491.0,1126.0,55.0,401,757577.5018504112,1261088.3248537427,4844398.76725273,3307649.820104164,532319.7277700081,3187058.44194096,3323088.4907687055
621.0,11406.0,56.0,401,758633.4975778718,1249683.7924391553,4842241.788263045,3308701.179031204,571175.7484019134,3197150.2009113664,3317789.4124798956
620.0,18080.0,57.0,401,759575.2008122283,1250547.520099845,4833410.931914648,3309098.1924635475,557703.806017586,3208172.0830814173,3320169.540229245
561.0,34636.0,58.0,401,774604.5489310339,1278227.8103281315,4801262.4849653365,3307061.0759584643,562675.8743994946,3217214.2645345023,3313932.635531513
477.0,1219.0,59.0,401,771421.62954543,1262279.8260991077,4800973.108419026,3306768.933928259,547224.354431162,3226960.7774743475,3310945.1041138456
480.0,21602.0,60.0,401,775712.8652438578,1268054.123017092,4794704.876458251,3308312.8173694797,586926.3727064834,3236867.1835402315,3315001.0174257774
494.0,2637.0,61.0,401,775152.743919409,1255547.458151116,4792344.273175384,3305928.68789503,567783.3722247393,3245752.6376489894,3311986.201395902
677.0,35441.0,62.0,401,781265.9936990122,1278740.008947944,4767238.154718069,3307822.318441673,599012.3903776978,3254507.432429134,3312767.2855027444
431.0,893.0,63.0,401,779082.8948905565,1272695.1026738058,4768008.483705752,3308591.9107883587,552030.1400050677,3264762.494994995,3319160.5406029206
593.0,35772.0,64.0,401,784939.940151956,1282211.2292660503,4745869.574060496,3307043.21700381,618923.907714797,3273292.6464797445,3312195.735949166
443.0,1036.0,65.0,401,782718.1193717296,1272666.5997041473,4751103.621477758,3312275.044739186,563281.8220899601,3283837.8450725437,3315427.8959125793
567.0,38613.0,66.0,401,789596.6334605018,1305103.2243246073,4717217.956501606,3313263.859156585,622850.0833143375,3293034.636506065,3317889.7556314087
375.0,672.0,67.0,401,785371.2421015789,1287562.1152129993,4712573.800167396,3308576.0461069667,548245.9721352031,3305618.0420123497,3317167.708779972
549.0,20239.0,68.0,401,786914.9758344839,1284765.4782913919,4702775.87432885,3307641.0868528327,649296.2658898983,3314438.8658016464,3313484.2877162155
435.0,1036.0,69.0,401,785699.6408303172,1277013.7061397762,4704733.3305564225,3309595.6654114607,581091.376223321,3324163.3539521424,3316672.3387192665
466.0,35770.0,70.0,401,789476.6985411687,1300010.322367446,4677831.920738948,3311449.2556210943,653056.6502300529,3332455.3005683925,3317528.399899308
416.0,1267.0,71.0,401,784747.9362444672,1277522.352022923,4674917.21813476,3308505.3933776254,592249.2220326262,3342460.7245247206,3309851.3859473406
466.0,35543.0,72.0,401,793610.815025211,1306729.8269188204,4653465.5299461335,3309959.3130869665,656461.8817265371,3351794.002685622,3318118.6285598357
383.0,827.0,73.0,401,790876.7870947713,1288667.8202742548,4650336.618593977,3306798.0294671017,589392.5743300122,3360214.1351310294,3311279.1768086245
468.0,24647.0,74.0,401,792749.1802107337,1299716.551073243,4643964.533557468,3311628.9108140795,676880.137285013,3368134.5964106875,3317872.6143428083
371.0,731.0,75.0,401,789254.185926551,1289973.770139404,4641804.737378491,3309446.4206278585,599039.6201452774,3377940.733475091,3321430.9647575533
410.0,39288.0,76.0,401,802395.033621227,1329318.3029203026,4592367.215983927,3305079.2147968295,675241.9275253224,3384673.959685565,3312965.516636531
353.0,704.0,77.0,401,798737.5288681281,1310051.3105749553,4593818.122443846,3306518.863606956,577827.2828229638,3397832.533056109,3310556.721041946
402.0,35720.0,78.0,401,804273.289345694,1330644.2980904737,4571204.213875212,3302410.4918700117,690121.0176820132,3406494.5299397167,3317186.7862555147
363.0,684.0,79.0,401,801054.8034538373,1316943.4166268515,4575140.957488915,3306347.235483715,588606.7713293781,3415137.929873038,3315382.49560211
412.0,38285.0,80.0,401,809921.6568232299,1344878.546173219,4546910.484418416,3307453.1441573733,693294.1988125832,3423837.24747744,3316138.1322619207
361.0,577.0,81.0,401,807441.4451595532,1326701.0003287175,4546712.264585888,3307247.5742669883,569281.7260889382,3432684.2050964967,3309356.3389636124
450.0,19993.0,82.0,401,809936.5440946986,1334840.4885190038,4537714.8828492025,3304979.5079631545,718574.0844666201,3440052.8729110146,3316093.9452057905
375.0,771.0,83.0,401,808491.3767362204,1322476.3772905269,4539747.449591807,3307012.074705755,596817.5831252977,3448311.708058062,3313465.9733241913
447.0,37470.0,84.0,401,812933.7218900843,1350267.500519777,4503822.408184774,3302567.8701775367,719461.4175038295,3455032.6335688997,3314405.085757793
329.0,520.0,85.0,401,805027.363464918,1332254.1342444813,4512240.654237102,3310986.1162298657,581672.4356546507,3466616.6973523647,3315895.4736258327
499.0,30181.0,86.0,401,810649.9447107901,1340545.4503011634,4505155.187031723,3309646.787738361,732925.7538284824,3474471.25376391,3321014.9221554687
395.0,1025.0,87.0,401,809839.1844526835,1329325.6283938566,4502849.686346075,3307318.025759788,607993.0918194448,3480275.0125392955,3316455.2163398126
415.0,38085.0,88.0,401,824245.6132079724,1361317.954531621,4472650.126577732,3306346.2656222456,727839.1637996056,3486104.0691802143,3312614.0284794923
358.0,945.0,89.0,401,810712.7422307788,1343243.1121055465,4470254.365923224,3303925.0943410187,613452.8787037265,3496853.1052561468,3318822.242580806
439.0,24105.0,90.0,401,813463.0804730258,1332865.870241352,4467894.690829666,3304055.8319268525,741528.4377196891,3502246.219171949,3308837.43422989
403.0,1382.0,91.0,401,812725.0126594272,1334175.6960582861,4469392.397899188,3305551.4259293266,645579.2675685212,3507248.415628315,3315890.0207901387
382.0,30884.0,92.0,401,817417.0464174086,1352048.8186693382,4443474.3983968105,3302902.971954323,737666.8899542879,3513501.905740153,3313866.837904263
365.0,788.0,93.0,401,815574.1635440938,1349114.7763924072,4443910.42937152,3303333.8778807726,620253.553310038,3520140.5148085393,3319417.487597201
391.0,28238.0,94.0,401,818914.8677967134,1341594.0611669645,4438009.27951581,3301521.0932648955,759169.2454169522,3525206.1581302723,3309861.974507605
419.0,1435.0,95.0,401,817854.4406846937,1334461.8494278437,4443347.704031921,3306859.517781006,663867.2274939797,3531353.8883111477,3309954.2175560235
389.0,32838.0,96.0,401,838086.7319880527,1380500.4913893812,4405891.359651093,3303148.8037084513,738771.8348635794,3536388.0228250585,3309065.017634996
353.0,700.0,97.0,401,835649.3250129678,1370288.745369562,4409267.90857714,3306525.352634499,620671.5715295662,3545255.533791418,3310159.492091626
424.0,2815.0,98.0,401,833465.7153120011,1365615.7078520865,4410688.742633316,3307945.1239065984,753887.5363256967,3551537.9440307245,3313952.4745144257
348.0,680.0,99.0,401,832678.2005530252,1370014.3099792083,4409932.350350182,3307153.7473443784,632596.3253839184,3556853.007929538,3324453.6552993366
424.0,4348.0,100.0,401,830108.9083464486,1360304.8109296304,4406235.984964937,3303415.470503492,773823.6367032866,3562210.686747543,3322688.776066662
408.0,1238.0,101.0,401,829452.9700684613,1345912.9970037674,4408718.101880245,3305889.499028607,669336.8876296651,3567153.9996932247,3313983.2684407285
396.0,41555.0,102.0,401,847520.4384675073,1381806.124978714,4382801.362094101,3303392.490518893,770642.22711581,3571950.9099050076,3314978.6205654717
367.0,956.0,103.0,401,844223.2708416214,1371934.8114694927,4383751.8948038975,3304340.40674331,654864.3188719488,3579527.391879537,3316004.413760212
371.0,31578.0,104.0,401,854944.8068487614,1384650.037379622,4373342.140258646,3301895.691840873,776760.179551374,3584342.1246670173,3315663.5894283904
396.0,1095.0,105.0,401,851196.7759791911,1375943.7164915537,4377182.7581218,3305736.015591833,667809.3502468406,3590354.6231816304,3316731.0803939356
429.0,15203.0,106.0,401,852338.7375667803,1375032.9230710783,4370571.108925672,3299825.821313302,790265.461357743,3595809.521250459,3319434.8621842237
437.0,1875.0,107.0,401,852196.966404206,1367266.8225052694,4372589.614052906,3301842.7971531125,692403.4575007728,3599622.1060291054,3315670.4893215597
373.0,42320.0,108.0,401,867802.3687386813,1401009.2696791245,4347683.744301239,3302708.6198112573,777325.6745681163,3603687.2699287855,3314286.8327075467
386.0,1073.0,109.0,401,861331.4916855387,1391287.1462172288,4348053.400500933,3303069.1950283097,665199.4677576347,3608608.667526123,3315978.600890863
448.0,8832.0,110.0,401,859624.2746130287,1384488.5760833204,4347968.779406529,3303262.8709919737,795108.4189868782,3613127.588362127,3315169.8078051
423.0,1315.0,111.0,401,859496.2888559761,1378517.7598100472,4347546.9765969,3302835.671862145,677930.0225757255,3616268.3319000453,3312494.654129435
390.0,28733.0,112.0,401,868719.4971461664,1400117.1982950799,4336901.668576294,3303870.709777639,792459.354283527,3620661.963286119,3318409.381779757
377.0,1043.0,113.0,401,868307.2830402475,1390277.8034391296,4335309.240591817,3302256.7586896704,658150.1054149097,3624679.2688068827,3313063.5237795776
367.0,37807.0,114.0,401,875604.9638779628,1398901.9252686517,4335897.71893182,3305351.0836659293,805649.1565721701,3628474.431233195,3315858.783681279
397.0,871.0,115.0,401,874918.7218946215,1396635.9090018892,4335084.064698574,3304519.5463181413,665158.9267493688,3632266.282053702,3318102.275890336
365.0,38944.0,116.0,401,882617.4490370165,1399755.7433328985,4333067.979499375,3305602.073399626,810249.2794085367,3635960.951885482,3314236.838697363
425.0,984.0,117.0,401,882120.1967369613,1399369.3572707702,4332823.137991302,3305347.892965253,677722.4086231859,3639557.5221652137,3317946.3698184746
360.0,36884.0,118.0,401,888514.1791681594,1401783.9708662697,4318388.171004755,3296498.5347667797,812362.4780859539,3642375.962141239,3311726.0221645627
417.0,1054.0,119.0,401,887300.1222600137,1403423.5462806968,4322111.507297402,3300207.811036138,690900.6476814004,3648089.2190404753,3320292.9113863697
368.0,28420.0,120.0,401,894025.3851225007,1402495.2483651661,4321108.537564495,3300397.1412673336,813271.0518009063,3652241.416101078,3315718.1668938
434.0,1341.0,121.0,401,893903.7055245604,1400479.4973243244,4320159.860778197,3299431.2652714816,708824.2873026505,3655072.271189718,3316662.4824391287
390.0,23128.0,122.0,401,893944.8658764041,1397938.4477243836,4313894.034263133,3294024.816135196,819516.7513692969,3658274.5377345732,3316439.17839082
483.0,3207.0,123.0,401,893805.2926772118,1391603.365184592,4319007.899487027,3299127.976454355,738868.1547954588,3661527.249766156,3313550.0492172213
396.0,36541.0,124.0,401,908029.2347682115,1411495.0181173591,4304348.703750003,3297665.4730724683,809148.0605354707,3665034.775456883,3310123.9483392355
451.0,1348.0,125.0,401,900957.2220310827,1399891.5743613306,4308080.12084583,3301394.879056472,750784.8722777435,3668673.8966579414,3309258.063221305
449.0,4565.0,126.0,401,899111.4010969417,1406461.6469923356,4302454.834105745,3296254.1364809964,810034.953590702,3673065.8281048024,3321590.954695483
468.0,2640.0,127.0,401,898974.0853552571,1398541.3416886202,4306901.943515032,3300692.4849809743,770151.073405654,3675853.4982278515,3316646.677668593
429.0,25800.0,128.0,401,907480.7902828727,1419653.3034664083,4286647.121177403,3298671.7047790075,801829.6218302003,3679357.299216099,3315913.6695745816
421.0,912.0,129.0,401,901672.8476322258,1414081.743440484,4284096.849018004,3296088.7061841264,730113.5440166326,3683098.5939532383,3319901.9554890343
486.0,13389.0,130.0,401,901674.1587480585,1408353.5422177007,4285868.716315951,3298008.983073776,820138.2976933589,3686169.816991132,3317138.330934689
484.0,2004.0,131.0,401,901509.1998923937,1403838.046976255,4284425.471547849,3296550.7135513187,757589.2465062821,3688838.736900365,3315473.765460599
384.0,39008.0,132.0,401,914434.2190506827,1422412.2886161269,4275855.798161007,3299132.915849769,806101.9273915415,3691721.4434565227,3313408.1516458774
475.0,2728.0,133.0,401,913232.8128346129,1412461.0136393213,4275204.912650152,3298474.3225681935,766743.9458234926,3694822.5977691715,3307816.8996178987
370.0,36578.0,134.0,401,923032.3500703446,1441777.0768980968,4261545.567991837,3298184.771344442,798638.9049537795,3698579.576974564,3318578.9042794905
425.0,1112.0,135.0,401,918793.9297175872,1426032.3538947387,4258730.058218191,3295340.4941386078,740934.866567267,3703593.4305200363,3312150.9924992565
442.0,3225.0,136.0,401,917040.0538992926,1423083.58592481,4260350.12480313,3296948.258675908,809262.6614389006,3706777.1968421983,3314161.4404112133
489.0,3199.0,137.0,401,917001.1250559354,1416685.7585056815,4259074.674538135,3295651.8641985874,766734.8466117637,3709053.2142401743,3310128.18382027
457.0,3102.0,138.0,401,915379.0514114712,1419151.9696227745,4258463.891520755,3295023.5410208637,812497.1922136798,3712762.133130407,3317925.3874720577
475.0,2259.0,139.0,401,915215.8706924467,1417886.9266192066,4261899.212028699,3298458.2847486516,775851.3263308001,3715930.7771071126,3319993.9336246005
474.0,28893.0,140.0,401,920055.7589328121,1418486.8991393773,4254650.873095255,3295125.7164989966,819014.75705399,3718280.7350119557,3314562.651833173
493.0,3536.0,141.0,401,919885.2689830078,1421085.478389835,4256102.779384117,3296577.6227878565,770561.3420925037,3720914.410487169,3319969.1206913767
447.0,22599.0,142.0,401,924123.1858401843,1414322.498409514,4253160.808598753,3294513.2780255987,828087.6819850558,3723208.3000234594,3310484.7528965506
564.0,7917.0,143.0,401,924123.1858401843,1418906.878114515,4257353.582933878,3298706.0523607223,799047.835621715,3726356.112909101,3318216.9454871896
428.0,35441.0,144.0,401,944492.5412421575,1446055.9822658738,4242634.405294007,3295933.422870492,809366.823590672,3729456.4182646996,3317108.499096586
468.0,1840.0,145.0,401,941986.4994638064,1430269.7690849153,4238358.238062917,3291614.404033111,772502.9550460078,3735059.2961870846,3309507.218423095
452.0,5123.0,146.0,401,939936.2664680115,1428517.5478039212,4245322.645686728,3298578.8116569156,831139.9344339725,3737750.987388616,3312504.784201748
495.0,2473.0,147.0,401,939425.934660103,1431648.8181129203,4241783.143992278,3295003.390131508,787536.3813457759,3740442.5083968556,3318840.1195540125
451.0,11277.0,148.0,401,939566.2774455998,1426437.3105993257,4244395.071295099,3297642.7449516486,832077.9398866624,3743766.2412255267,3316813.9222335345
560.0,9154.0,149.0,401,942898.6272364823,1423879.9787209106,4240752.943080766,3295733.741271989,809356.94784339,3745608.5987374317,3311198.2250022097
522.0,28038.0,150.0,401,946491.4486265152,1435702.3108235588,4230743.905388271,3293712.47119392,824575.1379556704,3748097.5617168793,3314639.6322393953
547.0,3703.0,151.0,401,946351.5692151671,1434133.5731968898,4233011.401022571,3295974.437182772,804251.3604784727,3750849.05339493,3315977.681581378
498.0,21424.0,152.0,401,947975.4021700303,1437776.243465867,4227223.179790996,3291901.5951773548,828757.6433604183,3753581.582015625,3319119.391098403
634.0,19152.0,153.0,401,956728.8172363611,1449223.4813545337,4225637.550104618,3296134.518176057,806056.5799557945,3755883.6063883975,3318697.342203947
544.0,2566.0,154.0,401,951168.7043694395,1435185.454703148,4229896.793712635,3300390.42239626,821870.9964046704,3760858.23519365,3315233.685635672
409.0,22660.0,155.0,401,972479.1711839528,1464354.8866628306,4218455.454501945,3300830.8471189965,805721.967137465,3763466.5838696696,3315118.82422364
515.0,6798.0,156.0,401,961648.2467187445,1449954.6613778227,4211356.984662689,3293848.3549850346,822548.1921917541,3769708.344332347,3317624.9051832096
467.0,1890.0,157.0,401,960532.9835682776,1439936.2114378358,4207824.724935919,3290271.518560944,808327.2989613728,3771645.01797094,3310727.3674100093
431.0,21184.0,158.0,401,965593.3294887189,1451146.1086503197,4211644.962346083,3294879.7782599414,831422.1913031425,3774214.02376872,3318721.3279207153
477.0,4911.0,159.0,401,963594.4144945554,1452463.273534193,4213742.542106493,3298831.2722629793,810916.8222075314,3777308.890833024,3323369.456643628
402.0,35894.0,160.0,401,991118.535418603,1489191.5179922902,4187497.9962978596,3294162.4242581734,809525.1771403527,3781514.8407583022,3316567.1119779167
436.0,1444.0,161.0,401,990731.572528096,1477294.9812450525,4189616.215712238,3296280.1756685926,770774.0342253234,3786891.5706990347,3310494.989288812
431.0,2028.0,162.0,401,989212.377470274,1477123.4557642117,4187712.200182828,3294356.156587935,823909.7761671466,3789340.521099161,3314297.9467786695
442.0,1124.0,163.0,401,988979.9800793848,1479079.9771371044,4187151.678772101,3293783.455223895,778609.6576329349,3791342.042953668,3318500.4388502226
449.0,1449.0,164.0,401,987656.3626743626,1474610.1593356756,4187514.711868258,3294132.196967228,818533.0140163662,3794169.6546145543,3318199.188056965
447.0,1846.0,165.0,401,987474.7827502693,1464526.5397402293,4190354.939093109,3296969.148859999,802885.0028769475,3796448.57587361,3310651.5460645896
466.0,1889.0,166.0,401,986483.7183642248,1469969.8381221215,4188186.2936050547,3294774.305671689,825686.0073487761,3799107.546182318,3319747.852095277
457.0,5008.0,167.0,401,986332.9057339901,1463123.9056323264,4188950.867271145,3295532.788184386,820029.1467914471,3800842.3967129695,3314844.884354254
442.0,30218.0,168.0,401,997193.6308140467,1490660.0820999502,4177272.82112609,3297979.183682161,823798.5565426558,3803674.9403373427,3320799.9199562212
464.0,2223.0,169.0,401,994197.1717779059,1477935.2894858187,4176917.3964551673,3297618.134439467,794776.6753673685,3807204.764565049,3314668.798444679
456.0,1923.0,170.0,401,993305.1935006235,1480039.2669148268,4173434.6950930213,3294096.673516796,833700.0150397805,3809808.33728474,3320276.1417906475
429.0,1560.0,171.0,401,993071.032039504,1472138.3091496066,4175153.9590716916,3295813.7953109196,798760.94226565,3811628.633930758,3314490.6195241595
472.0,17919.0,172.0,401,995269.5060956766,1477566.875598665,4174848.3034143606,3296010.6210013693,846907.8244653519,3814248.5851572827,3319829.34254903
459.0,2096.0,173.0,401,994932.2591164882,1475067.865613021,4175822.051518127,3296969.9144926984,803903.9212472549,3816372.1022019507,3319808.421383184
432.0,41559.0,174.0,401,1014221.3409372912,1489911.1604463751,4163235.4341647425,3290162.37865653,840249.2229815699,3818068.7249153927,3311611.645162617
444.0,1798.0,175.0,401,1014109.439138678,1495682.743879542,4168700.7427586443,3295626.2555468064,786133.6782937443,3820293.746260468,3319725.3558583274
391.0,17881.0,176.0,401,1013056.2543481239,1491260.6939261944,4163803.983087772,3291257.983825719,850741.120048954,3823030.039617837,3318570.010673851
458.0,1837.0,177.0,401,1012907.8321601289,1483194.6111753364,4162912.372507636,3290355.909662812,787576.1292356292,3824851.381548341,3312538.6278212713
457.0,17482.0,178.0,401,1013152.518651299,1487266.8820319576,4166731.5022427514,3294274.8786578556,861855.555371599,3827851.1797599685,3319269.073153805
457.0,2430.0,179.0,401,1013152.518651299,1479704.3929593547,4162671.3390960926,3290175.1700285343,809308.1442316886,3829656.531008413,3313571.640682835
388.0,44608.0,180.0,401,1023710.2985905517,1498360.4443444423,4150268.788000265,3291436.576643862,851143.9128482498,3831517.942186341,3310816.851105519
452.0,1902.0,181.0,401,1022953.1027300485,1506210.8273757624,4154035.4810767043,3295202.2301555844,797033.6827897262,3836407.891225575,3324314.379036581
423.0,2544.0,182.0,401,1019249.9130846226,1494281.8659283794,4149204.6919844714,3290322.815479148,847501.5184158094,3839194.7442869013,3318935.835355928
472.0,3321.0,183.0,401,1019249.9130846226,1488179.6719805766,4149584.2836219748,3290688.6911972794,824583.4934594019,3841102.0069895154,3314786.75095431
423.0,1612.0,184.0,401,1016178.151564891,1488345.4519059237,4155593.045339494,3296695.33632136,845210.8614627091,3844303.2698318097,3321244.9777139397
473.0,9364.0,185.0,401,1016565.6655558057,1483907.911110213,4151225.9011292146,3292284.8975189766,837121.261295936,3846583.1540042176,3318738.5471177823
514.0,7502.0,186.0,401,1016356.7660388949,1481433.4865217456,4149619.0661619767,3290696.251157551,854544.5336869725,3848696.0551761906,3318585.6066471874
471.0,17812.0,187.0,401,1021375.0782979055,1484940.4487257863,4149541.975894079,3291739.349960935,843558.7282224928,3850602.1833999674,3317966.1065482083
501.0,2586.0,188.0,401,1019351.9742069368,1477775.8633929042,4152090.6914963713,3294283.3669872577,854339.9617588689,3852690.541590194,3314943.334583388
474.0,3076.0,189.0,401,1019208.864460593,1477026.4058092174,4145890.8822436035,3288020.20994567,845783.6793859827,3854332.0517175617,3316003.956074437
