"Loans","Loan requests","tick","Banks","Total central bank loans","Total cash & reserve","Total client loans","Total current accounts","Total interbank loans","Total securities","Total term deposits"
54.0,106.0,35.0,40,70227.10547335328,126084.72713819923,533408.1874503958,344714.0916439442,52880.07586766399,306068.7812144624,345926.98258785624
53.0,104.0,36.0,40,70218.32306865226,127127.67518054805,533092.6244357391,345534.5353445234,50629.99495145862,307464.6848150496,347280.67290322436
53.0,167.0,37.0,40,70886.41481057787,126140.87140402326,532261.4508851009,344918.79219918046,54993.5250817146,308306.14828631503,346275.684850672
55.0,123.0,38.0,40,70840.30974146092,125318.62282002834,531521.9657378654,344625.9209999613,52368.07996002903,308996.75490134826,345796.9126921337
55.0,143.0,39.0,40,70865.3121423434,125083.94641709742,530469.7566807488,344761.9047552046,57283.50407403338,310643.08482074627,346021.2567245146
51.0,67.0,40.0,40,70766.59424771434,123981.25183690488,530335.565291998,344626.4119842644,51559.016140030915,311423.44125369703,345799.8505338089
51.0,75.0,41.0,40,70676.85490508658,122095.4049985887,529618.9404270275,343903.58888328617,60376.23694167426,312539.30407996575,345126.34096012614
53.0,71.0,42.0,40,70607.51886323033,122345.05616717761,530252.0814054103,344536.729861669,55702.703355931684,313154.20391239,346060.2280029955
51.0,223.0,43.0,40,72566.03855829508,126177.35063664553,528332.594108843,345247.3654683775,59472.34938813887,314999.6077107747,347340.9991092277
45.0,52.0,44.0,40,72190.5992926613,122526.68160182831,527484.1929571741,344390.4195835866,55771.119505847724,317383.3726134462,346458.3606275328
48.0,236.0,45.0,40,75048.96950753062,123913.52418457257,527252.4642548274,344362.6746589845,62352.54946862134,318477.0810443067,345907.8789961265
47.0,58.0,46.0,40,75042.44532509704,122329.64982697116,527084.0139509881,344192.33465783263,56012.53841773674,319773.69288926094,345629.92025334085
50.0,91.0,47.0,40,74914.98728237314,122308.8081668428,527822.3599892342,344930.6806960788,65898.48182794177,320863.09524181066,346825.9389884861
47.0,56.0,48.0,40,74876.59317377262,120193.11110758665,527089.4628206375,344189.54754680366,58665.464000200496,321741.033128614,345638.44882625615
49.0,235.0,49.0,40,77219.22009267907,122986.95747768122,526111.9931910215,344407.75367884815,66970.22280816837,322716.50251934794,345998.49450809933
53.0,89.0,50.0,40,77166.3105457399,122429.5339830899,526321.392176174,344617.15266400063,61538.22881003497,323383.5626260188,346161.89408785105
57.0,259.0,51.0,40,81277.18680162168,126246.27054438645,525802.2161204455,344569.71270828415,66230.31134229063,324200.2997294491,346262.97317868593
55.0,155.0,52.0,40,81353.05780136495,127572.37066597576,525460.5644965578,345279.3494839888,61881.232902599964,325096.30415255367,347433.93461957056
56.0,127.0,53.0,40,81495.60275369423,126425.72745350085,525650.2004150859,345468.9854025167,68066.0447187679,326698.3177718754,347746.7600740881
55.0,209.0,54.0,40,83315.20495314777,126216.4431830628,524784.1950844182,344592.89460747055,64169.71802220775,327284.0123108359,346317.857172176
57.0,349.0,55.0,40,87438.71982676073,129734.64007935656,524539.7596855414,344746.0133006931,69000.94518046439,328326.94833259913,346409.99100253574
59.0,282.0,56.0,40,89424.5116638205,131157.04863403682,524486.7696795875,345003.7302353918,64215.46956951296,329351.31095858384,346601.2962611038
52.0,466.0,57.0,40,94824.54765658823,137418.73898645517,522112.8207047188,344654.98612716317,67809.11654003257,330113.78734710213,346416.2964955048
59.0,181.0,58.0,40,94383.49540446108,138152.58268441889,520894.2714219687,345174.9004644407,63371.2786102943,331377.4694984488,347180.8500006691
50.0,112.0,59.0,40,95505.3051765539,139049.15650256365,517182.982562423,343893.8494070604,65460.36368102145,331960.3984293705,345337.2144837545
46.0,91.0,60.0,40,95505.3051765539,139300.3169751571,517838.23975243943,344549.10659707687,61069.90842939617,332735.5243908435,346363.5009178212
41.0,54.0,61.0,40,95505.3051765539,138053.7243630375,517691.8571898548,344400.99251618114,66014.9592348638,333792.51571284863,346175.7768682029
41.0,90.0,62.0,40,95505.3051765539,137154.46354975793,517628.23573601706,344336.6455170344,68003.61210578776,334543.8564063759,346029.3213040916
53.0,112.0,63.0,40,95655.59404330744,136655.17020601814,517765.5717338095,344473.9815148267,71110.69108038413,335449.5090778482,346285.39176507073
46.0,80.0,64.0,40,95655.59404330744,136174.01607814795,518071.45151731,344779.8612983274,68010.97561062104,336446.4310802433,346801.1596395955
51.0,121.0,65.0,40,95655.59404330744,136509.36473304045,518772.6381350931,345481.0479161103,74825.00827349845,337267.79903205973,347957.8762463045
52.0,112.0,66.0,40,95655.59404330744,134111.11160456718,517802.40324462927,344502.85827701224,72790.81653739265,338049.4734709885,346357.3032863594
53.0,114.0,67.0,40,96104.29792634564,133770.81723784236,517371.35868236754,344280.6862844749,77325.53957624467,338661.7677799091,345994.5960418851
50.0,174.0,68.0,40,96104.29792634564,136508.0421172721,514277.69997382344,344507.4454581887,75949.88009205236,339383.73575313104,346368.6498428205
51.0,195.0,69.0,40,96096.32550829067,134882.12235869758,513107.5544984159,343995.73248877795,77420.82099006065,340776.67039059673,345531.7046507143
57.0,380.0,70.0,40,99966.9935476245,142174.17987291334,508819.10999074834,344212.33317659725,74529.66395628924,341855.54097752954,345888.99263827177
50.0,210.0,71.0,40,98892.1867844598,141074.22034717788,507473.6080159022,344484.6867208726,74399.5981418553,343956.47229111794,346359.4070999832
46.0,364.0,72.0,40,100290.32394279144,144473.63550146224,505681.3424104913,345063.1026827699,72538.18834187755,345102.2014900645,347292.7453640095
40.0,71.0,73.0,40,99897.85341178447,142108.7265483565,505408.2316729245,344786.6543327815,69265.75304018203,346619.58039535646,346842.191386973
43.0,189.0,74.0,40,100568.46270360472,142472.36985517322,504137.3873279131,344443.83413670736,78570.18643364254,347234.98584310274,346282.6344389266
51.0,280.0,75.0,40,101801.73796261477,143003.85668534963,503875.50427379075,344457.30442603485,73088.3765939676,348204.4957626771,346304.85436872765
51.0,329.0,76.0,40,103518.4245428795,143918.28615918584,502665.2680632128,344072.74264445534,78341.98005859264,349131.27134721726,345678.34495171346
44.0,398.0,77.0,40,106421.69181913386,149752.58795136336,499501.31949778635,344389.44116864336,72061.3559697675,349938.5829786514,346200.75363959215
46.0,293.0,78.0,40,107206.8041662916,150673.45047422376,498670.37445711176,344791.38272809796,76493.69729272042,351496.5484717115,346760.66031333565
41.0,84.0,79.0,40,106781.340674425,148200.77523522213,497730.73415169615,343844.4658749314,69983.97322646578,352193.9327452886,345424.19746822875
44.0,208.0,80.0,40,106976.00517171201,149226.73122766166,498581.9980171384,344695.7297403739,81108.65989570634,352766.86141684995,346828.4176349426
43.0,92.0,81.0,40,106976.00517171201,148405.70383757394,497797.71087006293,343905.5916528599,72661.7347364282,353705.0847232967,346945.61355130177
44.0,212.0,82.0,40,107088.7942062387,149084.2744343453,495895.0182843191,344306.55337977206,81891.66016756602,354526.01166136813,346224.63056145486
42.0,112.0,83.0,40,107088.7942062387,149938.20678669747,494823.8411946768,344219.2683693095,71141.28773541181,355195.2247633855,346776.3802383653
34.0,426.0,84.0,40,108784.13289340679,156278.897601769,488944.6298055659,344307.8937823606,80052.02032644668,355764.1876478402,346328.05491344974
38.0,59.0,85.0,40,106700.98036958883,152465.06375123575,489271.76829525153,344635.03227204614,67278.36630388621,358002.4894580595,346835.6753969538
37.0,397.0,86.0,40,107439.56532703114,154404.67100450495,486801.7745535909,344504.5225344902,81628.47170287746,358733.1469901596,346654.4423960603
37.0,61.0,87.0,40,105863.8658930848,151495.24459601173,486287.34819294466,343983.8339785034,67829.62225230617,359209.7280821585,345805.7831064088
34.0,395.0,88.0,40,109794.05400703703,156712.0560614297,486639.8886318086,344665.8338048297,82093.12047919657,359932.2454958523,347498.66316689126
40.0,69.0,89.0,40,109794.05400703703,154769.98695760386,486273.3399277059,344296.57806712936,68255.98405829613,360696.55708751397,346332.5666201941
40.0,240.0,90.0,40,110016.606369783,155201.19526683624,486304.40351403825,344579.30704136245,84623.2659374275,361189.5691851859,346798.9973422937
40.0,67.0,91.0,40,110016.606369783,154381.5455976118,486140.08731687063,344413.7685735724,70067.45543641622,361735.4255548468,346527.91486747836
38.0,327.0,92.0,40,110254.41528534816,154517.78373209698,484598.08000303124,343958.5514332323,86518.55484765212,362129.0391138505,345784.97106164583
39.0,54.0,93.0,40,110218.74377832125,154673.83561785705,485495.2945706208,344855.76600082195,70846.68579500442,363004.8113440246,346852.4666846069
42.0,112.0,94.0,40,110218.74377832125,153472.0495153508,484851.30684403336,344205.9071425233,86879.92150690101,363545.9259078547,346198.336448294
39.0,55.0,95.0,40,110218.74377832125,152922.57182490957,484825.8955644296,344180.24759184284,74976.99171972492,364053.06350814755,346156.41556695884
40.0,239.0,96.0,40,110150.38670144285,152202.12081346792,483492.64206905995,343565.00163312233,89617.6228340791,364523.0176316191,345285.57309588837
39.0,61.0,97.0,40,110150.38670144285,152650.78378829686,484103.08671872143,344175.44628278405,77748.8942799526,365081.39527033176,346292.61370943004
39.0,302.0,98.0,40,111098.03804632665,154741.51062569543,482720.83790407516,344549.157795093,89469.11393223426,365908.4279272719,346622.3775056984
40.0,263.0,99.0,40,111272.32491226483,156234.52174584454,479265.3009943228,344054.47474215704,81312.6509060141,366778.28692249313,346101.1800908045
38.0,243.0,100.0,40,111330.80597786506,154975.50747346546,478833.1657300962,343944.82452905545,86123.16328931482,368157.6570042299,345877.66595822957
40.0,107.0,101.0,40,111281.58477909653,156148.18623266066,479277.6721174204,344901.66899887833,80159.21069092838,369019.09289644164,347500.40977916087
37.0,390.0,102.0,40,114737.74289482484,158321.9170115801,478006.19139917806,344135.9758249811,86856.44546348683,369529.2152088742,346249.7466562577
43.0,119.0,103.0,40,114700.73165794964,158613.797171892,478428.26056319143,344558.0449889945,80282.5653342183,369931.84144186747,346981.2642864379
38.0,294.0,104.0,40,114973.40503842318,166256.6186292125,470116.4606310845,344558.4550979737,84905.74314167921,370463.7405507085,346947.02783411765
45.0,132.0,105.0,40,114426.9525124923,163191.7724366186,466718.1555819075,343960.9020332951,78462.9810063766,374696.8170760651,345971.33096207946
36.0,81.0,106.0,40,113883.75241421864,162558.14289923062,467104.3004446663,344347.0468960539,74213.14180263564,375424.2417641417,346608.32621104177
38.0,78.0,107.0,40,113882.04449044974,162182.16831172205,467216.8574626746,344459.6039140621,81047.15378670114,375994.75350780063,346804.5712909609
36.0,60.0,108.0,40,113851.69890952719,161095.99061107048,466997.6578454135,344238.20347220585,74419.32518501607,376674.7946475805,346432.50101378374
42.0,92.0,109.0,40,113851.69890952719,160884.0336781295,467181.6148707689,344422.16049756133,87591.57204543328,377190.20765638974,346735.9570896519
38.0,62.0,110.0,40,113851.69890952719,158403.3952406593,465888.5236051018,343115.9103912867,74852.59897186003,377853.7694711021,344936.8713245452
42.0,82.0,111.0,40,113851.69890952719,159091.84131696355,466680.7103758905,343908.09716207517,90164.25841621176,378472.1031324669,346243.65106221416
39.0,62.0,112.0,40,113851.69890952719,158779.5711108834,466733.29900565627,343960.68579184124,78114.00784701541,378920.4731668271,346379.7508904943
40.0,258.0,113.0,40,115123.92019577065,161134.3557453924,464663.0835059061,343812.7295105922,93192.98560621707,379347.1369972497,346089.28592905443
43.0,86.0,114.0,40,114722.69518576353,159030.5719937236,464543.4988792688,343690.91600833996,79457.50389726323,380753.1467291108,345795.6730480639
38.0,319.0,115.0,40,115260.91097353514,160330.3693287265,461908.1926087848,343251.3659561665,94046.61495492302,381341.69771550334,345172.3621201167
40.0,73.0,116.0,40,114656.80115549605,161318.627681288,463320.6392893301,344663.8126367119,79680.08126474131,382079.4361884067,347502.46876362065
40.0,79.0,117.0,40,114653.54162904636,159133.68231392666,462245.0284555683,343573.7710579775,93885.7148903705,382468.9409213449,345728.032023053
40.0,61.0,118.0,40,114653.54162904636,159473.55571113393,462913.7592994967,344242.5019019058,82138.12117348483,383072.33327976323,346671.29777867865
36.0,344.0,119.0,40,115735.19681145613,164728.22197103486,456939.3553561254,343899.1599280399,94073.30258748287,383569.09024403983,346270.61654387385
33.0,49.0,120.0,40,112918.56781925265,160717.4423203429,457051.6455464254,344011.45011834,77850.8292204974,384324.8751134132,345837.0781613142
36.0,201.0,121.0,40,113412.15286702504,161506.36866895444,457281.22864366794,344241.0332155824,96259.69618131565,385021.9262279831,346829.47057672305
37.0,53.0,122.0,40,113412.15286702504,160352.16512148143,456732.0254957012,343687.0198866373,77771.50511374533,385354.37585407734,346015.8528327838
43.0,393.0,123.0,40,115295.89641691168,163505.93209667818,454790.4584239473,343730.7559070842,98808.80586362054,385965.3247968303,345996.3840866311
40.0,70.0,124.0,40,115205.16234442894,163507.29562489595,455124.8013460156,344065.09882915247,79488.43360933254,386424.7733915519,346547.93028205325
40.0,419.0,125.0,40,116135.71298488301,170400.94211449707,447870.68386712414,343987.0638196404,95509.33925765101,386964.6197404669,346490.9821680982
33.0,43.0,126.0,40,115259.39884011196,167683.46039651215,448110.21747431083,344226.5974268271,71830.16078240798,389130.7947968743,346816.30082329013
37.0,451.0,127.0,40,117068.98340916944,169038.59105279425,447441.6842817693,344072.05575787206,97897.60058867245,389746.6221877519,346522.85077271145
36.0,53.0,128.0,40,117068.98340916944,168358.81120391734,447357.9784512776,343987.37342310447,73562.42535340728,390327.6940388844,346425.348967529
38.0,401.0,129.0,40,117928.8534811728,169237.79229442382,446531.44974130223,343984.6187700908,99485.51939365773,391088.4611954111,346420.8441302491
36.0,51.0,130.0,40,117928.8534811728,169025.46597432674,446675.8728262921,344129.0418550807,76206.75198450116,391539.02882872545,346659.08544346644
34.0,444.0,131.0,40,120921.02104374838,174638.81017680423,443793.141684919,344321.1099908918,97572.65941805369,392121.25066044973,346975.91841638304
36.0,56.0,132.0,40,120921.02104374838,172409.75275066268,443705.63699142105,344232.0036633855,72016.29033984515,392596.12961699005,345239.1080504414
41.0,80.0,133.0,40,120848.06256907404,172803.35052899667,443397.86149705783,343921.02338517894,100420.2088658161,393138.90802090947,346248.44270736905
35.0,51.0,134.0,40,120848.06256907404,171667.47919927858,443169.5652223641,343690.9237933798,73027.52077689306,393650.9814762894,345630.82104960846
42.0,94.0,135.0,40,120764.67080583888,172722.8885791525,444261.1870183094,344782.54558932525,102159.84219410017,394370.61612687865,347489.25684330676
36.0,55.0,136.0,40,120764.67080583888,170829.42751381116,443059.8950795468,343569.40553232224,76707.24727655972,394573.21341547,345815.1342920693
44.0,121.0,137.0,40,120764.67080583888,170696.14459507106,443263.13425110374,343772.64470387925,103994.91168630602,394976.98513617116,346085.62309403025
35.0,53.0,138.0,40,120764.67080583888,170975.4293538075,443411.2071108062,343920.7175635817,78609.44805566459,395642.41251434677,347030.3352309423
33.0,530.0,139.0,40,123814.20676952219,180812.1649220417,434317.0210059174,343808.6260999619,100659.22927374,396229.5560103591,346037.0930787199
28.0,36.0,140.0,40,120315.50585963641,176578.1387225031,434483.92299536784,343975.35502970923,70128.76438652427,397424.34149794583,346496.5532766539
37.0,297.0,141.0,40,121597.45991093827,177350.30908101122,433686.9125498343,343934.66749335907,102739.52346402805,398086.967745582,345941.6590298662
33.0,41.0,142.0,40,121119.83731573269,176643.00058189753,433519.8868161248,343765.6202301666,67864.71868378369,398458.30341658765,346083.30879696365
42.0,86.0,143.0,40,121014.32380691379,175964.39300680306,433439.4640759418,343684.4546714057,103885.5478715868,398897.41355609416,345950.6514437272
32.0,41.0,144.0,40,120812.43591248525,175498.68941158906,433463.3490800637,343708.33967552765,67276.50771855898,399200.62507706595,345990.0472639133
42.0,195.0,145.0,40,120769.08856698018,174606.2388651533,432712.195761919,343278.3835747774,107955.80888157673,399741.76813637937,345402.95247425546
35.0,43.0,146.0,40,120686.11240394445,175467.17401894165,433669.53708082385,344235.7248936823,68520.70919816682,400261.419019805,346866.514674505
42.0,227.0,147.0,40,121254.53513127337,175847.604980074,432931.1233107206,343986.1471142926,107455.25385894168,400504.2602052017,346458.4443392448
34.0,47.0,148.0,40,121182.9246258417,175935.43207406884,433282.71079637756,344337.7345999496,69201.05469303696,400905.8548641698,347019.47659763944
43.0,134.0,149.0,40,121148.89958402593,175312.18496842287,433109.1530663888,344162.3856512407,108574.60207680237,401224.8889273153,346751.9755568365
35.0,44.0,150.0,40,121148.89958402593,174851.7727875073,433084.6868633969,344137.6265572959,68829.24873458582,401644.53765378153,346711.615700946
38.0,352.0,151.0,40,121591.17373785225,175642.27692755358,431913.8600832384,343945.7936647397,109627.80396453656,401850.03396123997,346398.4311338252
34.0,48.0,152.0,40,121563.93636728212,175828.24812523552,432346.43895822635,344378.3725397279,67106.15618326186,401983.01685453637,346746.51945077785
40.0,118.0,153.0,40,121514.70811226004,174938.5150574157,431792.19785054075,343818.6217728055,109669.0573574004,402265.4784861567,346195.36647745525
35.0,49.0,154.0,40,121514.70811226004,174793.66538463524,431813.3277370148,343839.7516592798,71111.79460331908,402433.7425770138,346218.8477394058
41.0,85.0,155.0,40,121464.07386381339,174649.21285279607,431990.02773754176,344016.4516598067,107221.6383968061,402713.14783586166,346404.7721505721
36.0,52.0,156.0,40,121464.07386381339,173477.7900453501,431275.66240599216,343293.53594136186,76224.58161468134,402957.347106821,345487.22008972504
38.0,72.0,157.0,40,121359.81331485533,173229.9190090528,431406.27514286805,343424.14867823775,102050.52767476112,403171.48559286835,345558.8959019557
34.0,48.0,158.0,40,121359.81331485533,174400.3719980738,431966.40223871736,343984.275774087,80165.99019755998,403419.6911116408,346977.55440974893
40.0,82.0,159.0,40,121293.3016330727,173722.23824043656,432167.51047742873,344184.79618575226,101420.89284759955,403869.81142214587,346817.6516717793
35.0,48.0,160.0,40,121293.3016330727,173740.33724206153,432276.6158713733,344293.901579697,78111.77444117029,404031.6767488665,346997.61600012484
40.0,98.0,161.0,40,121293.3016330727,173245.0695087114,431600.8254595527,344055.95937665616,101187.78952222301,404184.509105752,346277.5641740533
34.0,49.0,162.0,40,121293.3016330727,172980.60467115595,431431.6210620969,343884.73041894974,80916.50053762042,404496.2307617886,346326.7337935668
37.0,71.0,163.0,40,121230.12949310045,172809.17673552458,431530.07858046726,343983.18793732,99712.54083306456,404766.8876133517,346489.1348494708
35.0,65.0,164.0,40,121230.12949310045,172276.65944712405,431424.6412326907,343876.8530268605,84709.91025321952,405083.5087080638,346275.3762418587
40.0,95.0,165.0,40,121139.95346997035,171833.04265744705,431307.96477132215,343759.14439539623,102878.90499282058,405219.38589723984,346059.9667593132
37.0,70.0,166.0,40,121139.95346997035,171723.24905701383,431307.9286130281,343759.1078273658,88286.25027770363,405391.3029941678,346122.0907825645
41.0,136.0,167.0,40,121139.95346997035,177339.6702997202,424697.537638897,343602.28888102085,99004.28611338076,405568.8502859398,345761.49047884106
32.0,45.0,168.0,40,121130.8254422419,178089.5633434759,424843.97139440995,343748.7226365336,77400.22818963288,405772.5989112337,346724.2601756191
36.0,71.0,169.0,40,121130.8254422419,177630.742277869,425068.42331157054,343972.78540645266,89111.53430711453,406095.2420910189,346589.43058569654
36.0,48.0,170.0,40,121116.2141057337,176631.63847947723,424737.7313853589,343638.02792286186,86599.72905369,406419.8435857058,345936.0731924325
34.0,52.0,171.0,40,120996.66900960231,177116.55284834362,425063.85659596487,343962.72224382224,85176.80256736824,406598.2472363322,346718.9363080567
35.0,53.0,172.0,40,120996.66900960231,175685.9608220542,424422.206160681,343311.6954902932,88667.86349102487,406804.0238773919,345506.2478078293
40.0,83.0,173.0,40,120850.5980968861,176120.6632444013,424931.3165092368,343820.80583884893,93734.41571227515,407063.02522050875,346346.02248600946
37.0,69.0,174.0,40,120795.60729926336,176540.7901453164,425349.57186838187,344239.0611979941,90932.83004893853,407277.8253415663,347035.94030560483
39.0,73.0,175.0,40,120725.03185100498,176424.04842112173,425567.701738271,344457.1910678831,90869.5256749368,407519.5295834323,347232.7262471976
38.0,105.0,176.0,40,120725.03185100498,175601.55247169203,424648.8380582741,343836.35191404994,93173.96082786379,407773.738117529,346379.3387618708
36.0,65.0,177.0,40,120247.55888807031,175788.46156031115,425175.8160517975,344363.3299075734,90335.12096142369,407978.5877685871,347248.5704644827
39.0,103.0,178.0,40,120159.10307564074,174399.2011138048,424621.69436446065,343804.701677034,97378.70676712698,408183.36811456305,346163.39790200646
39.0,160.0,179.0,40,120159.10307564074,174325.47712023064,424306.79659342294,343756.389494544,92195.47953118056,408314.2365838841,345962.3674055582
38.0,99.0,180.0,40,120028.7002029978,175299.43302835862,424955.3584975661,344404.95139868715,95754.19398845083,408481.32010004605,347233.8097024912
35.0,64.0,181.0,40,119990.84048998528,173847.63842008848,423705.6705687571,343143.14152694284,88119.22054628945,408581.6961364755,345933.4425012946
39.0,85.0,182.0,40,119990.84048998528,174354.72816494206,424518.42471435823,343955.8956725439,98530.75156495077,408811.3899233671,346670.22603303986
38.0,77.0,183.0,40,119964.72286449204,173317.75185650325,424087.25365214626,343519.36097704375,91001.62467477181,409107.2748022431,345962.33117752546
36.0,327.0,184.0,40,122815.0515753834,180691.9869638747,419244.1229987146,343546.7754095257,96547.21502737522,409261.87042500667,346267.9315631128
30.0,48.0,185.0,40,120842.32060015188,178698.02368560393,419546.0081498887,343848.6605606999,80239.40802920106,409825.1328650713,346809.9617001381
34.0,67.0,186.0,40,120438.61118932944,177455.24839212926,419304.6887077855,343604.6219543393,92816.45966214263,410047.90131064923,346199.76621788647
35.0,57.0,187.0,40,120438.61118932944,176536.8134187158,418862.4073157271,343158.1361139129,83469.92127251947,410154.5410684268,345396.00857864297
39.0,89.0,188.0,40,120334.7851241082,177296.88105067777,419596.7405042263,343892.469302412,97177.9414054878,410491.02108723857,346596.38229463797
31.0,48.0,189.0,40,120298.24960126466,177395.5780252683,419874.24219593464,344169.97099412035,76523.79838383943,410813.5245153996,347054.1182202331
37.0,67.0,190.0,40,120273.29717276443,175726.5752163475,418926.02907145274,343208.9206228689,96469.02126184295,410877.87243288115,345490.0563757389
35.0,63.0,191.0,40,120252.95694426176,176682.2818698671,419692.92996657797,343975.82151799416,81433.79615300432,411135.3005618358,346723.5313867158
39.0,94.0,192.0,40,120250.25941330717,175750.55585761956,419203.24065156275,343481.5588439235,99577.18071947117,411241.8360288326,345909.18186761084
35.0,52.0,193.0,40,120250.25941330717,176042.08344534718,419442.2192237567,343720.5374161173,77512.76844396375,411382.265539856,346341.1389663618
36.0,59.0,194.0,40,120190.43259478723,175874.80350128838,419498.5763332137,343776.8945255744,98485.90050282018,411582.6792729281,346434.0995738951
35.0,55.0,195.0,40,120190.43259478723,175707.32553695602,419613.0442572959,343891.3624496565,81525.62722874832,411766.2345172565,346451.4532884377
37.0,154.0,196.0,40,120358.48518260967,175847.24793991714,418442.6221902124,343424.6139232086,102424.35536135364,411951.70271050546,345967.0764190302
34.0,61.0,197.0,40,120355.58152963375,175763.4430871391,418604.0867816103,343586.0785146067,75441.6102804051,412191.51948431134,346126.66742906405
38.0,137.0,198.0,40,120276.17134437327,176262.57522525714,419066.80869235715,344048.80042535346,103238.42269048923,412375.4859683935,346889.1762365247
