"Loans","Loan requests","tick","Banks","Total central bank loans","Total cash & reserve","Total client loans","Total current accounts","Total interbank loans","Total securities","Total term deposits"
286.0,509.0,22.0,401,534565.2044526791,1129187.468296478,4621570.547018845,2695298.546210046,358042.57499454875,2975801.9929227084,3432609.0456898403
392.0,2139.0,23.0,401,534256.2350438193,982335.7645127324,4577890.911002186,2651140.565924899,474927.4702570253,2987126.0219699335,3298729.139424832
580.0,16749.0,24.0,401,572069.6728883428,1057004.279501943,4588513.342534748,2678214.4989779824,461566.2096756522,2999196.7145521836,3332362.2826751694
249.0,333.0,25.0,401,534856.4235141408,1144280.2525081958,4589480.767859914,2678704.725928746,361339.2865367998,3050513.592843481,3508477.271301012
202.0,238.0,26.0,401,509515.4019896729,1200085.8939629744,4805878.98937634,2895102.94744517,263552.09126408934,3133687.998963663,3672798.3404004346
348.0,28295.0,27.0,401,581290.2131578634,900376.0509875172,4655595.780299839,2754909.6160613033,435321.97190908034,3138464.8642790182,3299359.8728131
520.0,4907.0,28.0,401,582062.6594979401,1015080.031535581,4391727.444522033,2487873.5944071272,435779.6954088998,3145714.6894683954,3420541.232210466
360.0,839.0,29.0,401,577043.616877373,1022720.8751521505,4520825.498895781,2616207.4889856842,429543.9400007205,3162059.100022333,3449755.8787032696
394.0,1113.0,30.0,401,576210.9138060716,974079.3589138738,4340097.932463734,2433594.063121302,484385.94045112527,3172233.3072582725,3412548.404219732
334.0,520.0,31.0,401,574483.4976109951,1048106.3779907953,4624396.172339774,2717892.30299734,381690.46480036987,3192090.2366568926,3508972.596126559
442.0,10020.0,32.0,401,610847.3343692486,929276.3220317928,4433310.739825929,2526205.3524031774,517335.178602341,3204509.4308334836,3367082.954037679
214.0,256.0,33.0,401,602883.1323463937,1215411.2870170397,4261427.1716570165,2352569.917540896,349480.5558498469,3225270.083990813,3682017.7892085104
457.0,12492.0,34.0,401,623788.5014449668,945239.805575144,4521606.226750177,2620023.798690235,544506.4302748338,3242932.077783791,3404915.062066143
475.0,44689.0,35.0,401,836495.6055732614,1176875.611951559,4508613.023946517,2727693.164286112,345397.48720198893,3251343.742060733,3320725.623310007
225.0,295.0,36.0,401,813177.0982355247,1215422.9612393945,4125234.1464104587,2340389.983022517,345232.32318120747,3273526.0857527587,3405425.218780575
238.0,316.0,37.0,401,811811.8401065727,1272708.307513435,4392867.552986301,2607996.054377309,330560.1731283597,3291558.130182856,3482252.3071673503
265.0,386.0,38.0,401,808082.8067668247,1144769.3181551828,4475326.603900262,2690455.105291274,368842.95407735184,3304753.918006186,3372500.6827293946
277.0,403.0,39.0,401,807220.1592208162,1174402.8785459357,4376744.594719953,2590844.0173282158,375590.92821946624,3313422.934568679,3411743.1577943023
312.0,709.0,40.0,401,807220.1592208162,1060096.215032555,4039811.010267474,2250764.4230681597,473279.88345291006,3316443.343202995,3301558.7470229478
536.0,24775.0,41.0,401,835575.9141155792,1010915.690804987,4174110.192847056,2479792.743491116,519951.1483441954,3318607.886776072,3140241.2718025036
198.0,239.0,42.0,401,746641.464339834,1303797.8803818084,4317090.982487989,2622771.1830109376,290534.1410334562,3375988.4158451753,3579438.440224176
196.0,274.0,43.0,401,709968.4139605629,1076659.1950801602,4160358.2331824657,2464424.4620349924,369293.61940823786,3392488.055684312,3407196.991149008
303.0,426.0,44.0,401,709968.4139605629,1123578.4768225183,4382352.453504544,2686411.5093034348,426214.73763570935,3408862.030825153,3470503.2907855366
342.0,595.0,45.0,401,697699.5433970906,1012118.4270712369,4569915.345465617,2873966.6626071185,390575.7170704747,3442178.997329933,3405476.6346863382
324.0,505.0,46.0,401,697699.5433970906,1061539.9485755693,4298662.177816998,2599933.5490826666,471415.60704844573,3449976.784153229,3462865.5141347344
366.0,839.0,47.0,401,697699.5433970906,960068.992915265,4138501.3489296385,2438032.634889444,504903.59504851466,3453050.22376476,3365569.139737312
458.0,1582.0,48.0,401,697699.5433970906,1036191.4023076738,4152001.7302127406,2451341.1973512922,613659.7815211781,3461030.589794371,3450176.403425384
214.0,278.0,49.0,401,663795.6572605727,1141797.216609821,4398028.919432916,2696702.6424208772,308448.07050098426,3493096.2092204867,3622737.3402647884
311.0,550.0,50.0,401,663795.6572605727,934587.5488380574,4248663.1229040045,2545486.6237776475,518887.21041737037,3495899.919294472,3420449.1869532126
467.0,1810.0,51.0,401,663795.6572605727,946418.9902987282,4272055.364944873,2568687.7148542907,562268.5490792933,3501767.401799889,3438727.122721319
371.0,32751.0,52.0,401,871891.096865434,1042744.2448212485,3891524.4366943543,2321217.55697443,515569.9483960778,3502688.076542657,3204073.6290401355
405.0,1811.0,53.0,401,785514.5214147775,1058080.2507667851,4062782.0286431736,2492457.6582867266,514946.58053174056,3519938.95314316,3323117.154029516
253.0,394.0,54.0,401,688489.9860062157,1118247.438078111,4041921.0895544062,2470990.4685628437,423982.0228532237,3546312.9039118933,3506682.827518137
319.0,558.0,55.0,401,685257.4263183089,1024134.4802188363,4138455.317219957,2567264.921310825,502158.0764238529,3556419.352625349,3426849.7101106304
458.0,1858.0,56.0,401,685257.4263183089,982595.6997671028,4115964.368911416,2544548.437658338,590507.6235926314,3562611.729971883,3391920.9860763387
566.0,12694.0,57.0,401,723330.3888908022,923729.6122251981,3992390.0234200917,2430629.01950549,572010.7437131747,3562798.3230549614,3286234.975784367
585.0,35307.0,58.0,401,782991.2025847194,1038579.7264917503,4107276.2984619094,2598019.5725696883,504499.69945735356,3568372.731006385,3298512.1036094157
350.0,714.0,59.0,401,736240.975916771,1030839.7229874517,4278591.416972744,2769334.691080524,471811.7983833486,3597433.543794864,3367075.501004156
311.0,42321.0,60.0,401,862336.4197788001,959996.7743854022,3824137.454564886,2359838.630192607,514796.1580459145,3597622.3161537526,3127081.2660856545
205.0,253.0,61.0,401,805100.4348977566,1296679.1410841679,4113321.1659965687,2648964.0276438436,324502.05787828553,3627231.6444510333,3550608.9459627406
198.0,293.0,62.0,401,738319.6687734495,1128891.0363052052,4082416.686014618,2617540.8113406887,454856.62573327904,3650239.134519597,3474013.979129252
323.0,706.0,63.0,401,726737.746957164,1083687.5918086574,4214345.700092685,2749448.452932251,472763.5611575616,3658975.5558856027,3450351.838093917
334.0,710.0,64.0,401,726611.364214169,983397.6451133955,3907185.2933402504,2439313.2429875275,506122.6500692371,3659547.700373641,3352147.6090643257
355.0,720.0,65.0,401,726611.364214169,1063877.1481445162,4044093.947355449,2576176.8712126696,526207.0098027101,3662588.1396182524,3435815.9243633267
273.0,552.0,66.0,401,692189.7837931114,1004093.4489337178,4036111.4600610677,2567679.226396748,457579.0904567514,3668225.0764934663,3416616.184965996
436.0,3705.0,67.0,401,692189.7837931114,939781.8858882749,4005126.5426604296,2536143.182077676,573057.6879518399,3668745.288828911,3353526.8373070657
284.0,443.0,68.0,401,679619.3926348328,1063446.6537603699,3990853.822387892,2521724.7595001585,421501.7423037941,3672856.1570321135,3493884.566660381
393.0,1320.0,69.0,401,679619.3926348328,926375.4235527881,3965177.870776774,2495800.4756845348,632685.5379753185,3673602.2045079563,3359107.864490224
537.0,3025.0,70.0,401,679619.3926348328,909151.6970548515,3879012.273157791,2408783.3921172596,621681.1169517913,3674161.5084706023,3342793.016290104
570.0,4990.0,71.0,401,685276.1703355575,953258.0874364465,4104000.719102899,2636546.3537602387,576767.9148315853,3679526.1868665167,3384580.061202253
446.0,1382.0,72.0,401,684138.7927204263,960247.3146844243,4011108.8203207357,2542707.435988889,597092.2306663682,3686479.578021042,3400285.8198134257
371.0,670.0,73.0,401,681493.295931147,1053135.528523588,4102459.2008679034,2634057.596809086,508748.82852633146,3693425.383102271,3503090.6406316324
329.0,43947.0,74.0,401,870592.9335861319,930078.5432124271,3801352.807332696,2357969.13271909,566140.7772394074,3693518.4440270886,3168640.8518189127
505.0,28437.0,75.0,401,922230.1744191529,1108838.638687641,3853429.0512699694,2482465.503412326,555996.4022321393,3697120.7339961617,3232080.5256348522
321.0,831.0,76.0,401,776157.7601998663,1007098.8728416708,3882721.9207240874,2511032.9908141904,514914.00522608514,3704994.564408098,3284375.7286731945
206.0,270.0,77.0,401,705227.8969914853,1194746.4649825057,3883381.8536265306,2511626.8276972924,423431.6345385675,3716906.7898898954,3554865.40950421
303.0,1278.0,78.0,401,599930.5904823513,914592.7445520718,4067570.4860674334,2695775.759488089,570210.2733696491,3726952.3791112676,3392166.50131219
214.0,284.0,79.0,401,574875.6520023707,1024707.7783465267,4010075.553101144,2637597.8601699206,395330.6028701124,3735801.644800099,3536303.571782136
306.0,559.0,80.0,401,566461.2083073059,995326.0960440702,3802881.2076645712,2428386.111029174,550872.008254716,3736858.106587219,3517161.2601870163
282.0,409.0,81.0,401,564172.8615538391,991744.6439352768,3865140.061926493,2490631.52796175,443604.93576765136,3737576.4901132192,3516957.2066647746
335.0,849.0,82.0,401,562709.8650299679,936175.0128052065,3855272.0895755654,2480527.7132983077,540282.7076856744,3738506.97574062,3464547.635564234
351.0,792.0,83.0,401,562425.3609954288,944956.8451274327,3997076.1449170047,2622260.020552669,522058.5075151791,3748414.309636718,3484380.440060281
359.0,761.0,84.0,401,562196.9542068451,960052.9271167746,3894022.099640338,2518080.8096450595,574493.1213147579,3750151.1799137574,3501725.9705269323
318.0,673.0,85.0,401,561864.1480017136,961957.4133473581,3991207.735584532,2615249.62305549,454962.7816849894,3753938.8402132895,3508438.1714736414
345.0,1237.0,86.0,401,558690.5384313012,957193.1117209481,4041302.078509848,2665102.6756813354,528431.3548600336,3757587.4401714033,3510565.5046746195
372.0,903.0,87.0,401,558690.5384313012,881993.948967253,3833865.528948097,2455519.046318494,566776.8127599341,3757820.320375153,3436913.010094941
430.0,32074.0,88.0,401,651212.6372564028,939063.119899651,3946554.441247557,2567948.6335283616,601571.6977774366,3763892.014850188,3408132.7243770254
461.0,5116.0,89.0,401,653166.554434381,907910.2188296149,3875307.765901095,2495762.893826433,599711.9732135658,3764115.227230588,3375720.979193625
498.0,39827.0,90.0,401,709233.2041979012,952740.0835487597,4026829.4960126346,2648142.075707005,595910.1168370307,3771721.4562464217,3371480.2745984253
396.0,30547.0,91.0,401,763018.3579490328,939164.7094150694,3948578.250489128,2579310.0478944457,541202.1021074769,3771782.7187389918,3295847.539889201
371.0,5725.0,92.0,401,693705.1842033166,972092.3203821068,3915440.2886980423,2544889.1359677985,570726.1990421129,3778380.3290838627,3404724.040598729
347.0,760.0,93.0,401,684729.8531388907,936298.8262789579,3965873.587900113,2594506.877941641,487882.1006183014,3780483.4113221015,3380371.6684105964
346.0,817.0,94.0,401,673034.7652091131,969739.6350879194,3902627.397197878,2530579.7207114445,564162.3750507669,3781277.7104492304,3426301.864276461
439.0,1851.0,95.0,401,673034.7652091131,901981.1943721523,3852212.766379774,2479569.7895449353,570289.642609277,3783368.8995286846,3361758.4335540435
356.0,46420.0,96.0,401,840381.2524297272,999046.7679483616,3901308.9120089454,2559682.5407182835,541064.5109948696,3784022.827019879,3263250.433132442
385.0,1706.0,97.0,401,817872.24605964,1012617.9616576281,3965823.3646377036,2624097.0108157606,495044.00648009114,3789596.9138316205,3305533.133591875
255.0,377.0,98.0,401,727902.6434712601,1079134.569822911,4059705.0468124542,2717894.516786532,460130.53005424276,3801647.1225706036,3474096.0972061837
237.0,352.0,99.0,401,717142.7344534427,1103042.6618305005,3800282.121961708,2455554.9848923828,413077.41042722034,3807130.0768534206,3514501.760321139
284.0,50493.0,100.0,401,925649.7147118582,938863.8699732522,3814795.8071525167,2528213.2274580086,546876.183367679,3807381.7899720203,3091164.0534175993
284.0,499.0,101.0,401,875874.3044935153,1175034.504306244,3822257.020583371,2534854.2333159135,388559.39861414745,3823303.9900732045,3393092.403399255
214.0,373.0,102.0,401,724797.2795014792,1016304.1916333103,3715182.519797662,2426725.6709991675,427934.88782590395,3829776.1286614896,3392194.2725997465
314.0,534.0,103.0,401,723523.6386892254,1041356.405617518,3859231.687125302,2570764.7657877067,423128.9353160853,3832348.257085237,3421238.1941365665
318.0,609.0,104.0,401,722981.444013533,1027914.7858221197,3639303.7106648684,2348631.0228686193,481941.04312784143,3832661.6469023167,3409263.9862676333
211.0,366.0,105.0,401,665402.0604570088,1150325.6968778523,4052956.5867255204,2762224.3758966494,360478.0019827986,3850364.0043151183,3607150.160772002
259.0,460.0,106.0,401,655976.9260225774,943426.0036659397,3830176.645563072,2537137.8742314694,447868.7457065208,3851359.2195811644,3412769.909385508
405.0,1407.0,107.0,401,655976.9260225774,888220.68058861,3758471.9912063903,2464702.983030826,564172.9630199835,3851428.0667211814,3358449.037085306
218.0,319.0,108.0,401,632147.1274921786,1005144.6297671989,3728541.0386976544,2434148.258089753,400248.3521561453,3851937.215493138,3499711.933566251
396.0,14658.0,109.0,401,709852.455213918,815700.5323827573,3755290.3440702595,2460107.2468502535,628931.7739522784,3852685.1750522302,3235881.790897709
322.0,544.0,110.0,401,707673.4757129308,1050265.1777453746,3765255.530336871,2469121.243561649,434147.980319633,3853244.069840228,3473334.846415662
325.0,953.0,111.0,401,667021.4768165948,922762.3589590153,3815536.3951086327,2519076.058685012,515597.07894719776,3855154.1735496465,3389465.4501612685
290.0,612.0,112.0,401,606454.497573257,1018108.2667160894,3952031.7706911997,2655403.090469264,457226.71604469843,3867934.7868867256,3558163.133867451
326.0,1997.0,113.0,401,583719.9538678401,866193.2159632563,4022969.809992165,2725489.40735999,478147.5435556177,3871923.5016283835,3434409.7195717026
342.0,650.0,114.0,401,583165.2082263909,937284.34392941,3855562.8247130485,2556336.9070008295,501854.6525107545,3873254.443599499,3507739.139382817
375.0,1551.0,115.0,401,581052.7107127528,830812.0074416252,3737288.066484454,2436654.551371542,572584.9714543506,3875118.014106853,3406587.5282417424
437.0,11896.0,116.0,401,616656.0085476993,858194.5076951722,3856674.450485779,2555404.8004066506,593480.8504901576,3875580.213491544,3399460.0438621324
442.0,24833.0,117.0,401,660196.9141473288,896202.8621154793,3909282.127962746,2608321.2451489707,538349.3591174318,3875661.3354606335,3394350.215812633
429.0,4811.0,118.0,401,650728.6571321929,866821.84139106,3852374.9457541574,2550812.733305513,547463.1154644884,3876190.0106144845,3375280.6694756965
300.0,675.0,119.0,401,633678.7096541966,966112.324800421,3920522.3733368325,2618958.620017068,479008.80830788735,3877996.769784323,3493457.7060094243
366.0,1589.0,120.0,401,628168.3457108221,871804.2777233149,3771344.1705935723,2468339.516930119,542661.4439299002,3878688.5510967933,3406224.1398497643
389.0,1024.0,121.0,401,628168.3457108221,875742.7419455639,3750345.02486266,2446984.3739204938,546639.2792460955,3878918.128491723,3410881.468961337
295.0,468.0,122.0,401,623879.3718739502,1040926.5794148865,3813888.234726191,2510111.4223231473,459566.8850662161,3882992.0895394585,3584428.241315264
369.0,17241.0,123.0,401,647795.45010737,812818.8615452477,3686500.4532337617,2381176.95567821,590467.0541086867,3882992.0895394585,3334899.7303221356
300.0,565.0,124.0,401,640135.5936653311,1035012.7031859881,3804157.491706513,2498817.4861992975,468700.5449603528,3883655.8249897026,3565466.8267956683
352.0,1530.0,125.0,401,636098.1457458702,832532.6010568651,3774118.844190794,2468067.3125955053,561770.4275021442,3884699.2231943174,3370039.156329677
325.0,46178.0,126.0,401,817506.7114462467,980869.129986568,3819385.0848543425,2518113.7849640865,525598.2873111947,3885334.7597691915,3333374.8431957546
326.0,741.0,127.0,401,806425.5242434118,1079390.524133053,3876042.1272001625,2574742.3161212285,498044.9383657272,3890184.45855235,3447846.7785978583
298.0,1263.0,128.0,401,776105.6428082315,979434.6303151593,3842747.85909055,2541091.6301586158,508878.0785056748,3890757.3403053954,3379481.506538965
299.0,1382.0,129.0,401,748699.4935048079,1053412.1930210742,3913670.4278481845,2611797.140000091,489973.710512423,3895166.480816043,3485292.0407673726
301.0,27215.0,130.0,400,760838.3273912496,899955.7084114116,3799194.1324024494,2502634.1438287436,533362.5096620881,3885123.016570394,3304950.433225257
263.0,438.0,131.0,400,748907.2709118954,1147202.1409262572,3740322.1164598847,2443165.345954164,437918.91803053644,3886383.2358483034,3565388.1414973666
276.0,435.0,132.0,400,683352.823910846,1022567.8311670765,3845923.6033086656,2548607.7215727963,468175.20998954546,3893978.5440446576,3514908.6057591676
393.0,1965.0,133.0,400,683313.1371036067,898589.8720890504,3765470.626755132,2467195.637585013,558848.020637124,3893978.5440446576,3392388.9259379334
339.0,1760.0,134.0,400,640148.4265609703,943542.2547773025,3951215.244219485,2652931.7964066197,537974.1301179524,3900716.7107061874,3487842.564810718
346.0,30660.0,135.0,400,692485.2737052033,851106.7511236096,3651345.877081956,2349919.284247115,550971.7407955916,3901028.546053708,3344861.9339740137
302.0,50217.0,136.0,400,925204.4408199091,1014992.2897892235,3683834.488976502,2403854.3779464425,513511.9166138598,3901028.759037171,3257456.4475848856
289.0,494.0,137.0,400,898553.1520753813,1189492.9866685627,3757035.797432064,2477039.7352311383,432466.80541908793,3905990.696800829,3463586.0937963706
270.0,1990.0,138.0,400,758887.4603132836,990168.4920091667,3792991.279706634,2512576.793503354,514488.03139895626,3909270.5264198594,3408470.673367834
314.0,25104.0,139.0,400,769556.2616777241,926882.7558420888,3691262.413461991,2414173.378858694,516999.3153066998,3910282.0769787645,3332203.2433606847
313.0,50136.0,140.0,400,850453.5942093835,955954.3922222684,3717692.9917726656,2466798.8503025547,469541.17091487645,3910868.1039237613,3257638.9332219283
341.0,684.0,141.0,400,840187.8709587681,1009922.8801338477,3727613.211592032,2476147.7755240193,493642.876870787,3915296.244896216,3327368.3333449154
335.0,1138.0,142.0,400,831150.6709687731,1057592.6850801639,3888220.0749458303,2636747.0727009466,457774.6832489726,3919534.5921952487,3388792.3589202114
312.0,496.0,143.0,400,819133.7630528542,1088418.7895066654,3855843.009260589,2602754.017958993,434633.10553257726,3933308.0451356475,3445704.3279436985
391.0,10400.0,144.0,400,840984.2977804805,882932.289088062,3717014.2873661723,2462054.164286528,574886.7752726633,3933315.6772733447,3220633.9397111116
252.0,328.0,145.0,400,800490.3590255973,1180885.1187763533,3720909.1247952958,2465785.3814178123,427075.00258655904,3937439.2811722094,3563204.312053147
390.0,5379.0,146.0,400,800956.8741624632,840555.2409689908,3729569.4392889007,2474059.750631134,585640.3919077616,3937501.389182044,3228366.6249997797
345.0,912.0,147.0,400,791091.2100805889,1039801.613843401,3726657.5630888157,2470486.6816008226,512045.7395163744,3940084.078004138,3440732.7014905927
337.0,759.0,148.0,400,782119.4699826296,981411.8709914887,3628232.2953693247,2370875.377063683,476163.6322674498,3941547.6336701266,3393560.7786495704
297.0,608.0,149.0,400,774558.8038252562,1088409.59046945,3821621.1018942017,2564172.3184659,445891.4987940513,3945741.7509922907,3513665.935565347
257.0,619.0,150.0,399,712058.9660184268,971739.6803294935,3777172.9863546705,2522315.5598166976,460199.5954049269,3941454.4353446234,3448334.6448464678
274.0,56470.0,151.0,399,854290.4571371087,911795.682009034,3752706.823461187,2518787.122662275,510189.6126232194,3941475.6947666574,3228205.233545234
317.0,28280.0,152.0,399,892736.7719471887,1003344.474520607,3873846.029015378,2641642.435101692,519315.10485096555,3948421.6876173858,3286785.376310172
272.0,25071.0,153.0,399,927685.1619353292,976855.0175477926,3623802.846615432,2405924.83245344,483980.5627663042,3948482.2588659762,3210813.104433164
296.0,666.0,154.0,399,876901.1722272662,1062339.5946707933,3745598.438834384,2527638.4189920262,452724.09779910353,3956955.9663314326,3355602.231293007
167.0,216.0,155.0,399,702285.0781138048,1183188.3804769246,3762595.9974978855,2544552.835614545,351233.293147769,3973428.4042825736,3667539.5491637387
331.0,2205.0,156.0,399,679659.4387664418,824721.89029652,3974268.0514235822,2756077.487335232,556962.1870516246,3980091.060534794,3341620.5446282723
424.0,2768.0,157.0,399,679659.4387664418,894494.5426302386,3655737.212451126,2434321.135853203,590066.000250595,3980224.8355797776,3412153.7364251167
315.0,573.0,158.0,399,672463.9512155692,987765.242518674,3777634.6929525663,2556068.145915367,422627.8681214724,3982977.2532296223,3515513.297301914
360.0,18820.0,159.0,399,768150.1156295345,824554.7303623112,3671525.4751871363,2448714.0753791826,580635.6115868514,3982977.2532296223,3259188.4956310866
422.0,3112.0,160.0,399,766609.3370225002,947783.7730807423,3736606.4075579,2513591.7856076965,557373.6398138851,3983229.9202186046,3384232.8377567013
336.0,1066.0,161.0,399,698954.8968305599,937541.5099796017,3813301.8150272733,2589864.1265856903,509638.38576204365,3987980.2266839426,3446436.7950968365
296.0,51064.0,162.0,399,835791.1594494953,882485.8985588992,3707532.7443230134,2482976.794271066,527876.7685573315,3988013.8412932707,3256337.865001071
414.0,8539.0,163.0,399,845702.1966666232,1000169.8154240708,3623414.326037938,2397924.4585486194,567895.9154327597,3988344.285615102,3364441.1889709467
310.0,50946.0,164.0,399,871501.8044841753,891248.0342894,3747614.063202729,2521904.553557308,534771.6317763595,3988526.333829034,3231233.920913233
360.0,718.0,165.0,399,868288.5803711105,1065055.1017161564,3670867.037835896,2444197.235602626,549164.5825225692,3989234.6617049184,3409220.777110784
245.0,1099.0,166.0,399,745279.2054738599,1014660.8140294378,3895583.0580030773,2668904.3036575774,455387.1489196227,3995138.36941475,3488171.599498736
369.0,1861.0,167.0,399,736136.4743981954,939384.4481191689,3780714.828132947,2552635.12869138,518095.40798471123,3996424.592720735,3424208.992707458
361.0,1027.0,168.0,399,735729.2499049401,955835.1158425924,3749263.9972196696,2520104.2838291433,485523.8991707791,3997216.138575538,3442435.6053552423
322.0,41598.0,169.0,399,841464.6485392473,941598.9080612056,3876595.218274592,2647381.5520749576,564009.459092891,4000268.8148355912,3326903.880125701
296.0,65526.0,170.0,399,1079682.9508873161,1063267.187266395,3844156.894463672,2660656.650444389,461485.0312071869,4003229.05553509,3171584.311140963
343.0,40780.0,171.0,399,1119389.9863917711,1088937.1808106804,3770610.874359107,2592213.4371700543,522753.1712351702,4010294.4379589627,3159461.312539796
204.0,337.0,172.0,399,1042786.9517771897,1189827.487600031,3685869.437533049,2506590.183753299,376367.7597030225,4016855.950287973,3343595.4638966136
236.0,473.0,173.0,399,924966.4640707354,1145968.0154125171,3689070.0381175536,2509368.4031626154,429833.3875899919,4021213.2931419164,3422046.434196705
299.0,685.0,174.0,398,889024.6241063896,971768.2566309301,3683753.3991607022,2510010.2442465764,476254.7348900139,4011158.5357941436,3269927.1816591867
404.0,1451.0,175.0,398,888410.1494547472,1010958.1299514109,3766149.777853371,2591998.983627706,572247.6974200608,4014631.9272409957,3314017.469331005
298.0,741.0,176.0,398,842969.1039439861,1024338.6710159457,3720417.822145586,2545261.0053439527,446705.3190709553,4015963.8470856603,3374404.04197051
378.0,2378.0,177.0,398,841365.0166574686,959501.6848836399,3780877.21467863,2605472.801815976,550612.418537883,4017564.643990217,3313500.596924259
255.0,475.0,178.0,398,807397.2970449483,1073092.3903612897,3628870.47176369,2451901.028194828,410075.58875436673,4018641.964233969,3462143.706914718
411.0,1761.0,179.0,398,807397.2970449483,829384.7583175655,3698562.211124097,2521504.946036231,639565.6489721867,4020967.9125446095,3223629.6274348875
398.0,1653.0,180.0,398,807397.2970449483,978239.4596256642,3633874.573791344,2455900.2071117233,541210.2049523875,4021034.7847856865,3373286.2116299006
390.0,1276.0,181.0,398,807352.3839225243,906323.1921961351,3735394.654937511,2557404.503876535,550396.8880006453,4021680.192286616,3303088.8723166636
401.0,2693.0,182.0,398,807026.2635061381,948697.6839131013,3711889.1315583205,2533380.5833310946,564606.230158585,4022069.285231188,3346735.2548266896
333.0,961.0,183.0,398,798940.2349856904,943739.7616774426,3683678.2259004125,2504686.951592742,514212.23660754244,4022227.3484988804,3350395.0901750294
351.0,680.0,184.0,398,798562.2732715552,1050983.8520281918,3701082.950480369,2521698.3748319503,488844.4810491227,4025541.50093122,3461350.7442686064
368.0,1325.0,185.0,398,797833.2143617086,933832.5103231415,3748770.955457494,2569305.6109536784,536940.906162343,4027324.412385749,3348005.774941609
348.0,26637.0,186.0,398,843727.480073588,944160.8876178535,3669623.904853197,2489364.657147686,571029.7748161355,4027380.1123785605,3313305.4647463174
339.0,2228.0,187.0,398,807105.2908591401,989830.9120962062,3799466.1141229896,2619205.953350466,521082.213617092,4030722.4872329915,3399060.458998123
391.0,12022.0,188.0,398,832556.3463754958,867239.5028204815,3612507.8542335196,2430357.5942318165,598682.8703330262,4030779.525614994,3253194.512535553
298.0,514.0,189.0,398,812792.5381189877,1181585.7758186935,3855766.9932867656,2673598.461327685,425926.5272835151,4042968.8709694324,3599518.72065085
315.0,2061.0,190.0,398,774174.3482031173,882849.360817399,3708191.388968922,2524409.639910856,526263.8609318613,4043002.9906767965,3342009.7054250482
