Loans,Loan requests,tick,Banks,Total central bank loans,Total cash & reserve,Total client loans,Total current accounts,Total interbank loans,Total securities,Total term deposits
270,1316,222,284,888795.467175035,864591.255188438,3024988.78853855,2623705.88343939,444403.426560596,3227105.35196229,1742511.44391781
248,7525,223,284,869161.999594197,834763.595898943,3105968.4219366,2704459.52113459,436276.976165932,3229322.4585579,1735003.32510547
214,531,224,282,782778.004961241,780776.652940577,2527112.33141461,2132782.12320314,413754.665115713,3210102.85013551,1741531.03795169
245,2203,225,279,768566.050369152,736033.681544923,2536003.51038386,2090871.79244125,442254.462455948,3172296.16906388,1726799.14178321
214,453,226,278,728694.468875174,790472.017887894,2465261.35288459,2027042.98774914,412030.201614281,3160874.594766,1804256.72059447
218,10224,227,278,808297.494212943,824211.142556283,3083757.46965155,2658408.13932,466446.974124365,3167547.29623382,1754534.7191489
219,23542,228,278,900371.695245637,820206.508314778,2932719.98924088,2509076.32200313,390641.99025655,3169455.50692033,1657734.34338033
260,2727,229,278,874349.661569687,992231.379190523,3066371.66002148,2641472.39417187,453518.012540131,3177274.69691509,1863797.79090253
208,2226,230,276,763703.406768259,693448.673278834,2672316.34756987,2237889.77492934,424345.860151534,3159440.69535017,1665226.89029495
224,16027,231,275,815428.920800001,832463.708943353,2727010.13828859,2302323.55629129,446083.648889982,3149060.67895312,1732244.08772814
266,2055,232,275,801023.380273467,729233.074035597,2674684.89387068,2248329.28078214,451587.12825661,3149153.12737971,1645104.72784216
220,16713,233,275,834645.475554082,802131.907274349,2668085.56460555,2241105.43590004,446636.106597244,3149154.11418888,1685239.57752316
143,261,234,275,724910.595926601,817569.745572821,2557804.29511461,2129041.41525884,363574.387179627,3151215.4282707,1812507.48606058
211,13169,235,275,793298.455359277,802951.520486317,2862324.18759802,2433060.94483277,466894.223270059,3151304.07007574,1730695.54257766
163,32313,236,274,1054337.84961708,888734.574592177,2739854.88218799,2320927.02071198,378086.589402067,3143359.77803514,1536946.56933927
173,333,237,273,967548.160154941,1006741.65020027,2556903.6325313,2140285.00978331,409345.429896299,3135749.10044419,1728444.70994507
179,581,238,273,878481.537914393,909740.632239489,2837916.10939995,2420956.82355047,423005.31476725,3137918.44787577,1723486.7329828
178,279,239,272,806549.267317484,894619.93855361,2815560.04882124,2401844.26719199,371951.806879266,3134588.70164106,1772438.26041388
243,843,240,272,776263.736573278,773673.968865862,2383805.92754568,1965793.54262065,495172.002491229,3134836.95706258,1683476.29145998
226,781,241,272,748863.152433211,802694.790881682,2638911.52645139,2220073.79595079,485269.827461929,3134923.90820826,1740537.93935768
176,28917,242,271,1014807.75436636,850033.417499603,2760337.376746,2350539.75598739,388523.733483719,3125316.65670316,1505435.0992708
227,556,243,271,992324.375879106,983802.292691737,2737958.17934645,2327148.13192782,452462.58816686,3126014.6198193,1662485.17342404
120,172,244,270,875062.534972338,915545.643144888,2580239.02839618,2169330.67942225,350403.308423058,3121811.05255132,1705614.64217807
217,34396,245,270,1128845.51768989,1023650.03769038,3066403.47334982,2719494.64838752,419199.208939828,3123349.01796,1503363.99687407
233,17228,246,268,1183355.74293534,1063154.65898389,3271644.65707403,2951470.56958072,447106.893724727,3130695.01958034,1471121.67581448
190,486,247,267,1032766.84193183,1040244.71465345,2812755.27905729,2491684.96032451,388823.546617365,3134863.61192239,1600531.43450273
127,192,248,265,882872.730802287,1006057.33605394,2620970.99738138,2311543.32182721,332685.282141333,3115499.43124911,1683904.41798217
216,15179,249,263,934493.71194652,921039.03681184,3029923.87302672,2735573.52155193,479618.172702198,3094995.20489643,1513264.66979533
180,385,250,263,893838.178138451,975910.468591731,2971262.53260119,2675072.44729463,376892.475309911,3102227.10985671,1616560.77116505
198,387,251,261,867187.872187605,979280.301292476,2649788.25623649,2357521.32929223,405897.518013174,3088902.26391272,1629532.75769117
171,442,252,261,787568.239329502,898476.791424611,2669502.83197145,2375471.19592866,427698.241484216,3090631.41201834,1630636.9896406
235,593,253,260,772400.273298836,855902.022421258,2822631.91779757,2535878.84543557,483549.901401104,3083413.28628013,1590490.5503483
250,2064,254,260,744516.812827406,771622.528429885,2658616.70147337,2369772.19024319,486573.54188024,3083560.42503113,1535157.86995834
164,29028,255,260,986246.793862541,895758.540193433,2834391.03723981,2545702.31751126,443741.881451288,3084295.56962542,1419377.30415804
181,385,256,260,937917.469795685,1007950.82135249,2593337.42469791,2302307.28439263,407374.92645878,3085138.26659849,1581176.7636989
155,258,257,260,844711.305589968,982317.703072486,2879408.58576994,2588176.87928089,379531.843191699,3092629.42727132,1656788.17932985
199,505,258,259,781914.346940711,863101.250373964,2356706.46226801,2066371.35361048,421773.693519274,3081704.88064304,1585393.37033572
253,12674,259,258,891984.561868264,1017252.71673008,3020295.33904324,2735697.00200984,518556.797432416,3081017.45772954,1622716.84959972
246,13922,260,257,866173.965144323,781379.955258679,2747553.63217742,2468791.39155492,487770.419535919,3073938.76224504,1398257.52739232
228,14128,261,254,979110.57393211,915712.59263105,2535966.58175615,2276976.24976846,509125.027301399,3046872.49085879,1371880.6940664
174,537,262,254,828228.172189451,931055.322821317,2559761.65748739,2298425.65941316,449760.337957707,3049199.29809695,1540809.71560573
230,5080,263,254,767613.687533825,768793.609041208,2607746.08155855,2345465.01431785,510661.887468603,3049373.61495898,1440644.10913934
252,730,264,254,763469.178879156,862206.510738651,2583061.70192535,2320081.76884244,515269.014938064,3049688.60237202,1538816.76723088
234,8219,265,253,768579.092985612,773993.966845961,2468483.7955981,2208918.41631386,480792.728014754,3040298.28768485,1432182.17502285
179,20973,266,252,965035.272354218,887599.03908826,2366022.32912876,2113946.32200168,433983.432767105,3031322.18927507,1332576.00613505
205,341,267,252,939832.385499904,1069837.94874578,2624550.34439687,2372427.21580758,445659.613061609,3031706.47159516,1540467.0932565
123,185,268,252,796688.298350123,940988.246825308,2454859.63475264,2200839.27719965,370974.634721741,3032687.91609391,1556133.97696599
245,9433,269,251,839064.157952697,894746.135465915,2601607.87665677,2354881.83673632,562590.958102677,3019701.19838263,1447940.25343903
243,13697,270,251,847039.042167605,823579.046312017,2552724.59943929,2304743.95951262,490129.942538725,3019923.05656809,1369689.07537806
240,8146,271,251,887742.499526093,905554.707616018,2508849.35313487,2264119.28676308,503562.361018791,3020735.93817189,1408195.33359348
226,14706,272,251,931629.441260775,909014.049674103,2585081.47319378,2350014.34729878,471762.116573853,3021146.02321029,1359873.69264608
228,546,273,251,909665.418815477,1010961.98591789,2670486.27110213,2434137.15604808,504034.175400815,3023293.41992331,1486255.57149726
126,209,274,250,777831.428651938,1015820.83259084,2542600.63944098,2310405.27578137,385195.874574539,3023532.53985207,1617089.73036718
162,317,275,250,739957.029348755,959056.144125703,2615006.96837896,2382582.85275248,452722.583174206,3024116.92734638,1602216.06904591
249,719,276,249,736484.812117151,882528.362027266,2733703.19466,2493631.73635113,539018.869273089,3015666.3607177,1525901.75209219
250,5567,277,247,747794.093738886,820472.947443759,2615614.60838708,2389179.56771741,506755.315007795,2995067.51741269,1420629.42207542
198,15297,278,246,948473.26635206,1015198.99089895,2653408.47943874,2466607.0344351,498847.174356697,2988452.48475302,1378032.53677189
183,6663,279,245,911326.13608543,966570.422061295,2612528.89253414,2404052.17265717,489838.012457707,2975714.75374416,1367965.77411178
180,538,280,244,811904.998887193,915006.725522838,2431636.4799303,2228608.77613258,474123.046771648,2966595.16433095,1400132.61740594
166,259,281,243,773064.113214541,957346.575605919,2489913.43777646,2293236.01656568,431376.681525481,2955840.48284298,1464691.52323644
188,13493,282,243,855085.566601848,904446.642649202,2580615.06275214,2384256.7646994,503603.823639117,2955860.67846947,1330512.82479513
181,369,283,243,817808.531756302,1020051.50865448,2543468.32388638,2346048.36799902,451509.755237569,2958756.195931,1486582.56869362
217,2511,284,243,734081.457465447,849023.44801868,2533083.15421145,2334057.84607656,533799.849535356,2959504.70826734,1401195.83849716
248,1299,285,241,724596.913599817,825212.185431491,2552742.78029649,2363598.41964667,543421.318613374,2938813.50150217,1359413.75530264
164,19928,286,241,912011.284354531,944710.878487572,2550367.52199602,2383480.68396789,455294.182670949,2939449.4132791,1271922.06931439
256,6650,287,241,880961.82896923,971388.813902654,2604364.55776441,2434845.55536702,517793.536089371,2944047.88317426,1334680.39879933
157,304,288,241,805885.124567778,1009349.20824475,2552872.75929405,2380751.2531976,431633.599410838,2952822.25623348,1456731.4023051
156,276,289,241,745889.049398489,961015.35519921,2520855.75414536,2347246.48058099,429500.088317698,2955190.09037024,1471176.35734382
214,444,290,241,742085.912830189,961532.938519872,2574170.11616115,2398966.56559047,531460.52637399,2959226.38333606,1479938.71343148
200,5945,291,241,754895.742391134,817203.019496943,2369386.63578262,2191484.58588045,513408.55419783,2959226.38333606,1324953.31150316
182,350,292,239,732668.878071992,1021915.25992082,2597332.84705141,2431231.78322703,488407.902014379,2943243.00585726,1524575.17513496
202,5705,293,239,748973.022480071,882294.033857527,2453546.86915357,2285276.04590583,503195.817793247,2943347.20524849,1370355.96658471
158,278,294,239,721480.42796994,939963.077710665,2073081.94163603,1900569.20356418,459701.182777016,2944994.24047585,1457356.41797964
215,8743,295,239,746986.83839069,936556.027141086,2768694.96737951,2596407.7296631,567573.921058034,2948019.74949958,1431618.93803638
224,2862,296,238,749106.287405413,854352.534443771,2395310.84207357,2229695.64670218,535786.144337186,2935578.55354082,1327604.88913495
148,26691,297,238,1068579.20656082,1026704.59915109,2363392.1175239,2262599.89092442,403155.941365973,2935612.61082302,1124181.88940997
169,428,298,237,978703.888982459,999506.035843876,2236402.20923891,2138898.57543389,443543.426251535,2929546.21563124,1179330.19930081
162,278,299,236,931248.21780028,1141817.09974825,2713003.90139018,2602914.12266142,408666.012483339,2928120.01634393,1375236.17520077
170,275,300,235,890088.756197422,1029300.8349336,2579576.60989011,2474913.16391182,452221.521395224,2922060.01009223,1290235.32780838
198,479,301,235,886171.720157546,1008539.23184434,2519583.16114961,2412236.79076065,503322.602413059,2923996.22133896,1276053.81865301
197,401,302,235,856318.629765949,946172.802222396,2359017.94811266,2248583.11151593,494638.023271336,2924181.33790877,1244591.00481911
229,1447,303,235,848918.441859736,941920.112610795,2576458.25756226,2465299.01619945,546195.125790238,2925642.28455926,1249989.02599424
193,451,304,235,826209.795271219,960271.44085141,2671747.79323524,2558747.15461011,457871.335211811,2926376.39885219,1292113.73585299
209,722,305,234,816908.209579396,929107.534291437,2572545.95894791,2460549.84690523,527501.163165794,2920599.94886761,1263237.73107713
172,257,306,234,813595.86112255,1000048.62542864,2548734.63250068,2436406.53567452,425829.854189887,2921217.68642075,1338108.90822432
153,266,307,234,788660.877046197,1013700.52910331,2457417.55950107,2343635.2388819,453910.560116136,2923562.12081467,1379390.89127195
240,3397,308,234,803798.731524725,911436.370366913,2650974.71303206,2535761.15229826,573802.788626392,2923858.81108955,1263458.61708292
210,6057,309,234,830521.639887918,910047.769566006,2397948.00036211,2281997.4235337,498160.394891805,2923894.49545694,1234246.83997408
221,1902,310,234,824123.766380084,920338.772730027,2375470.09011083,2258753.500184,532743.063899324,2924014.77544399,1251424.15068797
233,5872,311,234,864629.242056192,1018470.4494084,2863941.02479543,2757896.87399104,569777.338991098,2935468.71017198,1310285.9934013
244,13632,312,234,982356.948014315,1099381.90847081,2792914.17540474,2768887.38420527,474153.916953169,2936771.97736876,1199282.33902289
159,276,313,234,897425.893871769,1107684.36768998,2537793.97934361,2510918.37101311,422191.531738784,2943870.14711286,1299736.51415858
171,393,314,233,850100.11144979,939015.672247817,2201183.66495235,2178967.14102102,457504.313562017,2931174.59920693,1160313.4844109
189,364,315,233,839940.607702804,1041613.72366656,2560832.43431899,2538491.11358658,528759.830544839,2931559.2604562,1273631.00625243
151,280,316,233,775143.502764485,996573.688923327,2626007.56542763,2603464.779146,442195.651444059,2932582.49165804,1294784.67795704
178,13418,317,232,913598.429728831,983289.596030728,2609479.87560808,2638417.88101932,533610.566370324,2922889.82382371,1085645.26454004
195,336,318,232,868835.052760809,1055564.90075802,2459651.81913256,2485823.15879737,480159.688719324,2925767.78388174,1205721.90477298
180,555,319,232,804389.149318353,910195.923359632,2562153.78496608,2586799.76379333,526899.600421977,2929488.44475967,1129635.50642921
233,2499,320,232,814644.185144313,993769.891607643,2600384.41270967,2623088.7345496,557511.680812806,2929574.4039264,1203491.3383215
175,391,321,232,748750.116984324,973949.779783403,2497311.61075608,2518321.25169662,488493.968426999,2931198.76830322,1251591.99302127
184,14407,322,232,896274.92705752,983915.011070252,2689674.41094063,2710224.64775813,537160.509840753,2931343.3393864,1115606.42635428
161,263,323,232,846319.335287323,1057148.60552406,2440803.69830097,2458257.25838614,451138.675417777,2931710.28226134,1239302.04477272
172,403,324,232,823140.721970379,994322.472393042,2420466.06227382,2436595.89835425,486685.492829721,2932509.64184057,1201006.66765943
169,330,325,232,803630.707674644,1102194.26037726,2527173.33099431,2542417.9172252,479175.176323551,2934600.73263374,1330814.25676448
158,244,326,232,778097.585477177,1091962.25195523,2584606.94072937,2598970.4546792,441115.806200005,2936013.99072637,1348683.23143297
161,246,327,232,765518.917881011,1031820.01734938,2502950.32902622,2516043.37720193,470831.697983432,2936240.08038799,1302079.93358709
173,242,328,232,755824.210724927,1124217.2679597,2758997.69232941,2771357.95324341,527384.470808348,2944397.08439215,1412502.89079393
170,294,329,232,710263.851492228,964734.643393514,2463863.07018846,2473150.10838944,502853.350573237,2944687.86737378,1300456.65880735
224,4133,330,232,711183.690726907,926931.043611822,2617402.02250372,2625288.63687675,608020.232752178,2949770.16636344,1267837.80885898
234,818,331,232,707629.441511816,974803.148350768,2614063.18733877,2620567.68318281,579049.567236949,2951161.1264926,1320837.11835752
194,399,332,232,698079.127589788,943313.907888564,2384134.96389074,2388233.90525786,544167.098690326,2951261.47025029,1299624.42382067
186,11382,333,231,805116.524139796,981191.11063269,2425516.12473862,2436592.68080897,561349.849980901,2940929.33309739,1213182.85691651
206,382,334,231,794886.23266056,1051672.0646569,2533886.19809555,2543749.57725172,558929.779600693,2942319.86589473,1295359.81618699
175,382,335,231,771646.477236033,1003337.25973276,2580886.92473334,2589970.19852105,555492.433601216,2943086.3428467,1271582.24651515
199,378,336,230,753876.654300503,996423.922584313,2410189.74384271,2423670.67287417,539131.382568994,2935523.29049855,1270613.35005327
207,13655,337,230,921021.709878347,1083038.84745282,2663356.65482624,2688136.4614594,587172.70973063,2938149.84345467,1182377.16087227
158,239,338,230,875112.417605981,1138251.75339215,2598097.07266016,2620739.488323,482000.370511553,2939773.65360978,1285331.48847964
166,365,339,230,788451.231594516,1083232.86891219,2490797.22554358,2512006.25192748,530183.910098718,2944829.26956971,1322419.17129414
165,236,340,230,785206.927133151,1112955.22248762,2421280.0747277,2441041.31436134,465932.279786587,2945776.24680205,1356907.45974913
211,5875,341,230,856639.614021275,1022715.00274591,2583687.78764598,2603266.98774279,620751.881082933,2947446.91359274,1198228.29037927
230,5766,342,230,827993.674506893,1065658.24536791,2823848.30070045,2849799.64347538,586360.37560349,2955507.33904793,1270428.688348
210,551,343,230,812317.379159745,1019993.08439913,2502964.22100701,2525703.69892243,580852.53010029,2955744.66295753,1241387.53240448
187,293,344,230,794056.69142921,1088077.42183948,2676224.34246836,2697524.41018871,547319.016753549,2972243.10906748,1344231.00368533
224,3912,345,229,793313.52671093,953821.441951441,2388215.16420348,2407397.07660541,602534.135069739,2965669.16534684,1204944.18482679
202,395,346,229,792471.706952116,1070245.76180004,2445826.21565295,2464646.62531186,571693.576716117,2965737.14774601,1322300.34159208
217,6012,347,229,836844.317943929,1043281.84813255,2651234.95869153,2670646.55198033,636777.705458615,2966634.81784846,1251872.43478517
206,458,348,229,825311.103135292,1041866.18799914,2514959.53765264,2532214.7438165,573879.279352792,2966856.58360078,1262427.54577571
230,6797,349,227,858937.329854575,1079925.82076526,2719844.99970397,2750260.31129643,627534.781551261,2955693.41149294,1242801.59023161
179,287,350,227,853649.301941985,1143825.07510882,2682358.21421741,2711578.13130624,491820.955219196,2956973.16518051,1313587.85991984
213,7472,351,227,888030.496785262,1017103.38726971,2414721.336319,2448112.09330832,622672.055022101,2957025.35108963,1147891.79850494
186,14029,352,227,985704.883766948,1101828.79085384,2372143.50280995,2469315.06457895,536021.676945868,2957025.35108963,1075440.78775626
157,251,353,227,835725.73275855,1178111.48908705,2418345.88813911,2514059.75025867,537057.786956588,2961766.41452765,1306443.70043588
212,2371,354,227,828013.997979843,977194.049063264,2499324.3162785,2593552.75842411,599850.940641706,2961937.47822952,1115327.77945232
191,11796,355,227,894432.314007673,1116881.44868153,2489220.39610932,2589875.69663809,590642.379772492,2963497.46755647,1183425.34434346
169,270,356,227,865854.088272888,1222870.68989899,2733313.33203989,2833460.430782,528367.829796923,2968140.66206843,1322654.11253923
157,300,357,227,784771.071472523,1069266.72961947,2477666.51312993,2575441.07682848,567084.017692243,2969495.98504793,1252482.28448151
193,424,358,227,769943.816500552,993624.448708041,2310838.00105946,2406748.58291551,580552.025190516,2969630.16160269,1192658.29468521
174,18040,359,227,891760.262941966,1099726.62524125,2595343.62266362,2701535.91190592,589722.928824771,2972439.54715692,1171031.04225289
172,312,360,226,876423.366722361,1110801.17225023,2492097.92058002,2600653.81756693,510620.594840326,2966516.87755423,1189024.664218
219,661,361,226,872224.246513776,1031723.29995004,2201901.16778181,2307580.51899984,616007.680112588,2968738.63565567,1117235.29886257
188,274,362,226,871409.75224752,1094261.59555911,2325021.6527559,2430148.87929919,555384.458080435,2969207.38600625,1181509.73112032
185,286,363,226,867957.056537554,1164383.89272124,2459175.48184143,2563475.27154123,538305.944124902,2973129.88031722,1259350.1455937
154,241,364,226,851814.828636345,1238520.37249759,2500662.63865784,2604544.9361227,500626.133728535,2976609.3434607,1353703.32530741
163,237,365,226,836285.353930655,1178530.04356424,2513870.64887806,2617079.88479837,508520.324846208,2977005.76841269,1310321.84342303
218,898,366,226,826861.366847069,975496.559986004,2271783.11476082,2372149.86501745,645436.066040411,2977140.58656261,1118805.02331044
244,1286,367,226,826777.977635508,1040495.54835787,2292463.73399089,2391999.06137768,654731.432947989,2977364.15873377,1184718.99453121
207,373,368,226,814175.029321101,1101760.53077524,2624218.11006122,2723617.8741769,616431.362893084,2979403.82708,1261182.53846384
223,506,369,226,811097.162128991,1083800.02436419,2532137.22128061,2629892.12489856,651995.109566216,2979742.78837078,1247151.62044219
160,266,370,226,771207.092450801,1202000.15489927,2716564.96266048,2812900.78039011,541528.247255724,2994174.4608674,1420004.2080147
229,5894,371,226,807764.01700058,992842.644948071,2516053.01797873,2609674.55616257,670852.722940192,2994567.73754119,1177205.65173263
220,14641,372,226,958055.139334797,1153904.05020752,2439228.93378718,2590361.76460308,574015.997591817,2994571.03451907,1134108.62996177
206,561,373,226,894175.457898387,1093756.44028381,2320875.88682989,2470259.52094415,602404.690705341,2995237.44357241,1139223.71400301
235,506,374,226,893514.549900029,1171466.12478935,2680931.42806296,2830261.61386186,629237.855870103,2995494.20992726,1218074.09501904
218,522,375,226,892181.091396811,1163236.70710129,2759695.23705762,2908495.16786984,609905.884919184,2998806.48256511,1214908.45139044
234,3902,376,226,906449.593508374,1211469.08384288,2944030.44722134,3091586.63610227,679456.150000565,3013901.48510639,1264259.72433362
197,377,377,225,892181.590198064,1250035.30854818,2786764.36939415,2932992.32138735,587262.516055422,3004861.09374594,1306646.4139819
187,378,378,225,870566.740116334,1082498.69094024,2479451.90453056,2621835.6723569,620655.264870139,3005073.71752031,1162464.14859422
218,2929,379,225,890681.305720802,1141566.83025674,2484725.45636336,2636800.83061937,666721.50739299,3005431.83065053,1192155.85405354
208,5257,380,225,896651.763662877,1171344.89001188,2842072.32298831,3012147.44930325,635331.894853844,3013642.42187958,1207870.64235689
185,382,381,225,858693.51116512,1079788.55458475,2453897.59194317,2619946.80933417,590784.094673885,3013648.87909677,1155234.01536567
168,16650,382,225,1016665.42049362,1302966.5511586,2686296.52221732,2954124.87166299,591769.320681893,3015920.47574136,1127793.30676607
145,245,383,225,851477.407871265,1192706.64589765,2551617.17997723,2817430.57932896,539284.913464262,3030958.50002031,1198256.25707736
219,456,384,225,848036.902111191,1235627.18326667,2882283.91447177,3147838.37561314,632454.88892687,3041006.74676714,1255102.29010965
132,193,385,225,756784.522522964,1118447.48370778,2361031.61624799,2621239.88028957,468685.77851595,3041189.6301367,1229828.74153487
208,5705,386,225,840838.21109015,1168495.10397291,2785126.10269715,3054605.46054876,701559.211964286,3045819.65321516,1192000.80573577
186,337,387,225,835884.742759261,1182919.68062317,2677504.94445224,2944904.49381629,549865.193292532,3047131.78844189,1213282.03242345
181,5952,388,225,860649.782825127,1056455.90380646,2437981.15560246,2708844.1628189,624335.860669698,3047169.33766228,1058583.49077985
210,526,389,225,846573.400591215,1185740.11614711,2562146.05257278,2832684.44973217,617714.266983839,3049880.73238382,1204959.37401793
190,1019,390,225,783490.243248462,1031116.73105795,2310894.26608237,2579180.40731725,604573.346137528,3050088.08980192,1114812.21408949
209,362,391,225,781845.819010771,1252307.33089993,2769841.0894442,3037740.61848928,676555.1011743,3052518.89792909,1340078.04629633
132,217,392,225,682630.00159744,1097145.4743954,2524311.49550961,2788516.24115412,558578.850901611,3054041.2228285,1286651.65462283
203,9455,393,225,850103.333210885,1143151.55289731,2655871.89730452,2953524.42217853,654625.743780926,3054266.40885608,1134544.32509037
147,14727,394,225,962971.955299365,1226269.22838091,2631696.1142831,2954593.36090505,544544.267935945,3054933.01273275,1080802.48444581
145,215,395,225,922896.171582812,1279688.94522904,2471333.65388188,2791210.78418179,469831.352936386,3061885.29615326,1181670.86203078
155,287,396,225,889230.967984931,1248358.64996048,2395568.57382602,2712989.25610755,577527.84053585,3066634.50771854,1189140.44773248
162,287,397,225,836516.031455511,1200820.92231286,2579298.01058836,2895040.62540257,565625.826997334,3067948.74749114,1196241.99785293
155,251,398,225,810046.972316023,1170164.07666736,2505797.63722471,2820210.08498729,578341.479559711,3068374.18089563,1193200.52846577
177,286,399,225,803796.939369862,1168555.56143185,2499373.59142723,2812391.85312608,567435.187135431,3068731.01015719,1198596.12125318
150,221,400,225,773085.650670346,1181218.48986992,2430236.1298504,2741916.47283493,544396.652838647,3071798.41619117,1245312.34505792
195,334,401,225,771522.277465843,1147358.0156091,2618378.30357738,2928760.56068382,616337.650323058,3074398.92844873,1216231.17357448
141,221,402,225,737651.773022937,1202927.93500324,2559471.87905353,2867993.63151221,537920.476088829,3081309.75350246,1313036.34942185
210,4325,403,225,814544.201170568,1122133.39680651,2694062.88006696,3001223.88290865,711687.395782196,3081868.64181142,1157495.87999018
178,285,404,225,793254.009635618,1179719.98989025,2457841.25512152,2761800.93527065,560474.03254468,3082546.34801983,1237059.12000546
225,1394,405,225,782255.054402746,1116747.05237132,2832312.51605173,3135788.4298526,763913.194616888,3084683.56963356,1188321.17886777
198,422,406,225,761766.72324495,1108640.29823744,2443619.65032257,2742881.79434796,605552.133560086,3084803.72528373,1201664.2590239
174,267,407,225,720354.10221316,1204470.15302279,2497875.67505837,2795845.54751608,636314.441022459,3085179.74107831,1339301.23557464
214,827,408,225,708364.176572037,1038564.36021508,2320546.02417771,2616754.75911247,645183.678895208,3085565.60827854,1187438.62027128
219,4619,409,225,761422.035751906,1128703.50817168,2461013.13575289,2756828.71586053,685593.810315052,3085691.86556936,1224938.96625791
170,284,410,225,743985.993417669,1169211.63511117,2571896.96150784,2866908.10104949,564119.694490262,3086504.08046445,1283802.97460502
207,6126,411,225,835119.272952717,1093841.70485222,2493518.12492406,2792872.39360173,684629.231143798,3086713.59754894,1113648.21772211
201,11721,412,225,1028957.58853558,1324281.57397909,2800718.71351038,3134919.70661009,623718.06438242,3088555.44664543,1119713.04449883
157,247,413,225,954655.938754208,1273032.86184497,2690612.35573188,3022368.84510232,593212.907431445,3098106.86340282,1165600.08159614
153,242,414,224,914105.607509101,1290532.28692465,2570941.3480229,2881624.11299204,562786.90199271,3089638.70906177,1221999.67304313
189,349,415,224,913192.137319014,1241825.75827799,2622882.74265587,2932469.77874263,616564.640619409,3096082.49645784,1181739.85606266
180,328,416,224,880489.437109614,1183793.25017244,2461380.3506631,2768216.79765165,610024.555088633,3096132.95088187,1157346.52411868
241,5547,417,224,908387.983763158,1170871.37520186,2617654.00660396,2923125.90123144,712759.795444689,3098614.63404336,1119371.72440008
203,392,418,224,895236.137569581,1193497.91596788,2438511.5962396,2741141.27141542,637623.882263019,3098874.69932202,1155674.04379572
179,264,419,224,887796.668757517,1213718.12530164,2536272.55646145,2838078.30326803,570960.782659911,3099130.54767077,1184408.49634539
230,1934,420,224,891730.811098905,1203436.86535285,2788166.44466175,3092014.7851547,777294.740416397,3100794.89919935,1170142.23511431
182,404,421,224,849892.536589756,1164652.64613223,2491192.50896189,2791417.7252212,624050.507382966,3100798.75726836,1173937.88913883
230,1751,422,224,851453.727405648,1156085.98274494,2438538.23648369,2737913.07657797,733667.555495324,3101024.99467729,1164970.05649671
202,646,423,224,802758.203989096,1104592.28666084,2524859.67962906,2823030.32954867,687931.762964825,3101118.91680852,1163135.52914367
202,370,424,224,798192.701805763,1153750.1889501,2442160.55286403,2738974.7573472,655539.880816448,3101293.84056377,1217253.9041419
199,10918,425,224,961325.828064053,1266914.65362323,2794155.39895249,3120878.72398247,671304.252356884,3102527.44266237,1142040.77238107
153,223,426,224,927006.683720298,1374259.13919489,2679610.764165,3004622.11819947,540297.810783289,3107074.76572694,1288399.38538139
210,369,427,224,926915.38725866,1334558.84717587,2984598.75946065,3309550.62816083,697194.325442364,3118435.04376014,1260892.42664199
171,336,428,224,875312.22541427,1209432.43292897,2549403.50646703,2869955.25171355,616804.233372455,3119130.21825091,1189258.42829311
245,1289,429,224,874931.141588924,1297379.21072925,2739536.91017805,3059142.839038,750254.293260596,3128065.03830002,1286619.64770181
232,2122,430,224,869712.94333695,1077240.59133591,2432447.75727433,2748131.75078245,676836.388769361,3128515.1688088,1074867.79415717
238,2073,431,224,874188.505837379,1234751.68544774,2615882.69965858,2930361.43376489,768336.05725994,3129119.52388759,1228507.68084736
163,266,432,224,825551.125811627,1217624.25663585,2787505.03768715,3101343.10192076,610220.265778973,3133270.82816089,1264530.67669606
177,10674,433,224,935646.694025467,1223459.94967213,2571995.38014848,2897757.09317921,710885.086641006,3133637.95233221,1148747.89518363
214,3241,434,224,929716.416682733,1210034.94202468,2433876.20072238,2760884.03476294,672939.260229642,3133864.67126515,1139177.58639624
167,230,435,224,911017.344436568,1360626.90459544,2580594.54761297,2907037.47785794,599302.41888608,3134462.50480324,1309264.75799529
195,9904,436,224,969713.707422414,1231100.96486644,2803203.1968534,3135786.47095601,720922.875194643,3140062.91024839,1121655.95302589
206,390,437,224,962659.582606187,1339413.08673191,2670247.65354934,2999444.01086946,687968.790903345,3141631.50095758,1238705.98119074
166,245,438,224,937512.414733252,1308435.81834982,2699895.66094215,3027634.24617083,640790.123601337,3141951.8443431,1233521.59698199
189,348,439,224,925800.662322602,1289175.05849679,2595036.81261936,2921254.90564329,670530.500347882,3142233.68690664,1226496.1459205
179,309,440,224,920329.376886536,1268395.17193709,2540262.16972088,2865393.220155,654074.953120836,3142436.6339207,1211658.38471196
179,231,441,224,918030.308157356,1440912.41107578,2700364.2679002,3024329.88335519,655009.177455377,3144698.56975319,1388760.03639783
198,387,442,224,907996.461989645,1278330.04977075,3047634.21803849,3371228.79054295,737336.507338639,3151225.66904689,1244256.79386084
216,5200,443,224,955975.75031941,1241031.6157786,2804458.70940369,3128818.39688539,716300.6847164,3154602.30946687,1160496.85569559
213,3622,444,224,954404.680350341,1255808.95697972,2618143.62840533,2956207.40428299,721434.825649342,3154783.71112606,1163083.8348208
216,11419,445,224,1064663.73686561,1472937.54157689,3053171.52568106,3479227.52921882,736673.277116431,3158900.09053127,1192497.17221592
