"Loans","Loan requests","tick","Banks","Total central bank loans","Total cash & reserve","Total client loans","Total current accounts","Total interbank loans","Total securities","Total term deposits"
32.0,156.0,76.0,40,112964.35818200943,192822.3377645579,539359.59838322,386402.86421654065,74833.98246312828,384940.36843869236,387798.2213094303
34.0,57.0,77.0,40,112964.35818200943,192069.03615053894,539474.9620025229,386518.2278358435,64204.28521071432,385873.6600531739,387978.2113098929
35.0,156.0,78.0,40,112988.04044969441,191952.0681239881,537393.6921519025,385995.49922783184,76919.94894236294,386634.2675331042,387171.4331902738
34.0,122.0,79.0,40,113340.99320888493,191375.80074877318,537059.1099787683,385784.6439098675,69428.28181310506,387649.90019746724,387139.0286308183
28.0,257.0,80.0,40,113391.75682025371,196557.59643030312,531289.1690450258,386092.7813663231,72687.01959838129,388378.0851171549,387330.4421905719
29.0,37.0,81.0,40,110597.99942740178,191705.68899798504,530720.87980415,385519.28650416015,69455.76011170552,389599.3611177257,386501.85403324955
36.0,114.0,82.0,40,110636.79497156836,192118.0941190329,530612.7448990692,385943.928696918,76100.30993674728,390383.70531300217,387164.45173114806
34.0,50.0,83.0,40,110633.87195219455,191148.0693318737,530894.4231901516,386225.6069880003,70524.35316330173,391644.7171956128,387458.36184597306
32.0,223.0,84.0,40,111224.13364927762,192725.70791454616,529561.2010943099,386344.6726749084,78691.01418668576,392350.96702652756,387774.8038020137
31.0,227.0,85.0,40,113025.16235464367,193752.18332297035,528265.3427083851,385826.9351750493,70078.04439919813,393057.934537293,386988.97479904484
30.0,254.0,86.0,40,113290.3846179112,195585.72459580007,525394.9439699807,385832.1018198628,80772.50201109739,394119.6488727901,386944.49835979735
32.0,223.0,87.0,40,113260.24953668826,198296.69374133955,521609.0928447946,385891.48306354135,69908.74709774708,395236.9023811081,387020.7655303208
33.0,288.0,88.0,40,113303.21614714677,197572.82694310672,520832.5075899501,385705.08097394893,75380.90556462565,396336.40848262975,386800.3129452349
32.0,335.0,89.0,40,114504.73053674407,199865.39246336115,518363.62023556017,385485.96249270026,70672.26152134383,397103.08075546013,386510.0954151839
35.0,151.0,90.0,40,113879.30521587335,201375.32466653,514251.4519063212,385097.8886252472,75297.32080234934,398112.0926733131,386226.77904528455
32.0,346.0,91.0,40,112998.4767020009,203266.85605063764,508188.64001805615,385252.3752281088,70892.02300204428,401457.2131244539,386467.81441852695
33.0,183.0,92.0,40,114257.80329876658,202438.1315694984,506103.6140526909,385289.57745181595,69609.22449137818,405498.9111869234,386525.8543653993
33.0,136.0,93.0,40,114359.50443392713,201913.32327348326,505795.76793917577,385256.3337372708,68038.735163947,406517.2351542596,386657.38838260877
33.0,65.0,94.0,40,114190.9504782228,201894.05706196846,506147.74208409054,385608.0581237115,70883.00045957963,407223.1557507835,387512.596723322
31.0,44.0,95.0,40,113980.80868747081,201227.27340582391,506634.88669835136,386095.2027379724,69560.46275597678,407957.9879371297,387790.78704427567
31.0,102.0,96.0,40,114755.18204008952,201028.7706229687,506021.3201426447,385476.6194086316,74025.69783060234,408664.49456440913,387527.0548579447
34.0,61.0,97.0,40,114755.18204008952,200253.5209319254,506467.22545638593,385922.52472237276,71381.6901620966,409448.99456278404,387536.3051652763
32.0,94.0,98.0,40,115261.8469029844,199521.51624571704,506086.813003527,385538.6743784095,77135.89559590528,410088.0946244616,386942.67200940923
29.0,299.0,99.0,40,115920.9768696395,202694.60365820586,503261.170320926,385782.710012243,71606.68839913917,410645.60383906687,387197.413658783
26.0,211.0,100.0,40,118881.4767845677,207718.88757774926,497905.54364043137,385031.8867205535,69006.9532769775,411548.9853281395,385870.766210028
29.0,46.0,101.0,40,117874.60246120332,206461.1612900399,498401.94214483397,385528.2813830047,72108.83468200968,412996.21907751064,387067.14799505414
30.0,47.0,102.0,40,117784.83476643678,204926.50043759897,497941.44888655725,385063.5847593176,67684.65637547405,413715.3355619751,386348.5572294997
29.0,151.0,103.0,40,118470.4266228624,205972.33484169663,497671.92884091457,385300.421308546,73293.97680696637,414511.6925778385,387045.7148317852
34.0,65.0,104.0,40,118470.4266228624,205265.79989751775,498185.00092251,385813.49339014135,72953.69031198975,415159.8362750508,386989.5906237831
32.0,84.0,105.0,40,118406.96431112039,205726.6044903552,498329.48837961437,386076.6929140607,73977.56956380238,415872.84045711963,388118.5475171914
34.0,153.0,106.0,40,118736.0396703706,205429.8896352679,497410.28931451036,385519.06153176836,76907.35208856448,416338.2793113659,387630.3647676195
32.0,78.0,107.0,40,119265.86534210359,205160.47784126076,497568.6258530778,385676.9682175939,70420.6599867715,417012.53721413435,387506.6226260634
34.0,236.0,108.0,40,119317.53410603115,207504.62967557943,493886.52053775726,385674.2241080564,78704.12854153234,417893.59367514343,387424.4389505289
28.0,71.0,109.0,40,118129.30350244179,206559.8197786301,491140.5310301064,385605.08900678135,71175.04821426533,420049.4631138409,387394.8808460536
35.0,61.0,110.0,40,118129.30350244179,206074.9581986127,491233.2007211943,385697.75869786914,76786.14516946342,420678.9179653195,387539.4741175147
34.0,45.0,111.0,40,118115.9219665169,205064.59023016857,490753.71290927805,385212.80282396404,71820.32381780277,421162.51663121843,387031.1876326477
30.0,375.0,112.0,40,123632.80806593853,212215.30575454127,487437.74012301303,384942.68426236603,79804.32029326406,421718.26866070187,386382.00408925227
30.0,39.0,113.0,40,122991.71768490202,210466.33509417792,487514.4909620865,385018.9577452082,63878.633463552724,422687.138771202,386244.3702587308
27.0,185.0,114.0,40,123513.72030115701,210958.95426854788,487056.23250188516,385088.8429312807,82416.14966881514,423550.26557166426,386610.2045735364
33.0,48.0,115.0,40,123513.72030115701,210270.1097477105,487049.8376617138,385081.75703315664,63882.356837703584,424106.6705468505,386479.07631051546
28.0,164.0,116.0,40,123401.50521055821,210400.982657011,487208.77085354604,385470.01436235185,85031.62218155376,424814.6657926898,387205.52455528517
35.0,53.0,117.0,40,123401.50521055821,210271.38218975844,487467.84625656327,385729.08976536914,69351.90459851584,425348.5308719619,387609.7891673048
23.0,367.0,118.0,40,124404.93923684774,216379.97383561966,479860.87776824494,385262.13690568774,78258.69111464739,425842.30134028796,386488.7458303058
28.0,71.0,119.0,40,122902.92261315239,212542.17798958847,479739.90298216994,385213.7280759477,69051.92423576115,428568.39513857226,386811.67001283425
30.0,43.0,120.0,40,122583.40603459207,211980.28749734446,479929.70953618386,385403.5346299616,76450.5691682646,429106.94024767133,387107.84120824974
32.0,49.0,121.0,40,122583.40603459207,211359.85049025866,479970.0804063009,385443.9055000787,73854.30280067652,429790.3713356796,387170.83528917213
25.0,341.0,122.0,40,125029.6974683491,213799.57705971546,479508.6983578826,385500.0978172144,79456.11660084245,430375.7582834971,387258.5163083628
30.0,36.0,123.0,40,124982.64737394286,213331.28698357198,479573.624591791,385565.0240511227,71759.37410117927,431024.82956455357,387486.3476076821
25.0,362.0,124.0,40,129005.0907021533,220047.188279841,475622.2754970123,385355.853811009,78437.42680490036,431411.46792531956,387037.9392305197
31.0,57.0,125.0,40,125649.23608373848,216140.00018880834,476057.3803086388,385790.9586226355,73282.17515357998,432227.6407239122,387302.77855649457
27.0,297.0,126.0,40,126788.26796778968,216679.05807120283,475128.988192089,385283.4917872272,77927.52060743544,432846.07322213985,386931.0529312152
30.0,43.0,127.0,40,126788.26796778968,216130.04398157337,474892.8715825536,385045.1435928778,70813.78079341346,433432.79686014476,386968.762479591
26.0,292.0,128.0,40,128199.59287234447,217407.7899568713,474318.8437741183,385272.0339299391,78699.69929452037,433922.87834086444,386579.1912681342
30.0,54.0,129.0,40,128175.2554833159,217584.46759888902,474382.7125782761,385335.9027340969,70293.92272052179,434469.7742953276,387327.1022536437
26.0,213.0,130.0,40,128708.30260122467,218248.4087626884,473601.18483628647,385417.0444109312,82183.6719854044,434971.73448179936,387145.87482503755
29.0,53.0,131.0,40,128667.37966365262,217419.1818157291,473294.5514341262,385106.5485236255,67809.85728111868,435276.79436207266,386667.4152912612
24.0,363.0,132.0,40,129868.34747562875,220063.43254938282,472222.3393960782,385497.9255814071,81967.6241018936,435773.1767641814,387278.10754277074
28.0,57.0,133.0,40,129751.6612586313,218785.31966666708,471788.97910588677,385061.1983637022,66710.91600451806,436385.10121356,386734.0459424343
24.0,287.0,134.0,40,130126.30041765692,220275.60159767218,471204.864250857,385489.1392771871,82505.06252048793,436751.52817974665,387270.6393425782
30.0,49.0,135.0,40,130017.12268556128,219150.74413528608,470800.55488693656,385080.7358328091,68819.72358114533,437130.02131869306,386639.7615293665
28.0,80.0,136.0,40,129920.40925813092,219514.85401738,471373.7576374387,385653.93858331116,81909.45124358006,437563.61718239787,387534.1807025955
32.0,66.0,137.0,40,129920.40925813092,218446.3936685365,470818.15523932426,385091.73769394465,71072.20476063411,437756.452938783,386667.22566055733
28.0,50.0,138.0,40,129659.97748477891,219081.71199016678,471640.0990436891,385913.68149830936,78932.76097275995,438143.25302119704,387949.77583795367
31.0,56.0,139.0,40,129653.79392150587,217944.53305997042,471024.6226018872,385289.8637145961,70721.18683692912,438304.26205397735,386989.39332890115
31.0,59.0,140.0,40,129618.95042026528,217746.71686314952,471061.92992370174,385327.1710364106,79000.6953800554,438556.3847775677,387078.5433569114
32.0,59.0,141.0,40,129618.95042026528,217732.10296605027,470976.4263801295,385240.80056388583,71108.56564299078,438711.50000990566,387219.7884219351
33.0,89.0,142.0,40,129751.87866967128,217529.577313562,470759.2898694203,385253.9915112945,79506.35883343394,438843.50463156047,386815.98933285935
30.0,44.0,143.0,40,129735.58760486051,217209.10447310196,470687.12342545995,385181.2525187824,71204.24638614757,439034.05237184535,386703.48038695403
30.0,112.0,144.0,40,130795.97137520966,224761.44722103994,463807.9285609452,385310.77362458635,73277.9891766246,439242.2705213704,387025.3983463042
30.0,37.0,145.0,40,128137.70059380514,220886.4611474209,463408.9100971865,384907.5923273284,65297.31641256145,439856.33612868376,386428.71548996656
28.0,29.0,146.0,40,127965.88660136587,220533.65203374688,463735.1315083925,385233.8132060181,66305.34679558074,440023.199499597,386414.7236579651
30.0,51.0,147.0,40,127965.88660136587,221556.94840682793,464252.116359604,385750.79805722967,68723.0110966119,440114.81351225456,387529.63404370367
30.0,37.0,148.0,40,127965.88660136587,220584.26892435644,463703.097940995,385196.118485705,65363.13477292746,440434.16899541795,386882.7785988441
22.0,286.0,149.0,40,128984.60839006613,222379.58069602904,463004.9136653804,385021.2204118525,64666.15271067549,440540.2137414701,387290.67366090714
28.0,35.0,150.0,40,128855.58451067227,221362.13735679205,463272.36675807595,385288.673504548,67742.4799216399,441169.1414250429,387034.9769846816
22.0,210.0,151.0,40,128864.194371384,221521.89594765936,463439.9744462934,385554.5104054062,66272.49753426727,441530.51737102715,387449.78891952545
31.0,41.0,152.0,40,128859.96532159408,220896.81588238355,463190.2209422413,385302.6119107012,67355.20721387549,441757.75563920167,387060.07332812826
28.0,36.0,153.0,40,128687.00682565499,220185.1583764249,462953.1450645513,385063.0534480868,62632.67817619455,441922.3059481607,386689.6290696526
29.0,33.0,154.0,40,128655.60316527086,219503.7004393655,461853.045851499,383951.5599517098,67403.29390069193,442025.1907682068,386147.8771323957
27.0,71.0,155.0,40,128621.70666654833,219703.70143593065,461849.67446535686,384281.6775993702,67182.48630370903,442211.1542003122,386276.15366844804
31.0,41.0,156.0,40,128333.187140264,219486.14287424594,462009.87472779374,384441.87786180706,67160.72404294275,442390.1695077553,386526.12994049076
28.0,38.0,157.0,40,128329.3421606166,219268.6278825303,461926.9581824044,384358.1251511211,62868.66047051115,442499.3490188581,386422.6872938568
31.0,37.0,158.0,40,128329.3421606166,218409.19859456678,461375.51027471555,383801.0678152492,67997.4205651068,442608.2998849032,385679.63935136324
27.0,105.0,159.0,40,128567.29888602327,219988.34974153386,462439.0333712948,384864.59091182845,69323.48222724714,442926.7501542467,387339.2840422671
28.0,37.0,160.0,40,128525.44917900865,219650.84658060694,462486.5698238391,384912.1273643728,65388.80137381584,443296.58395883464,387413.4643929427
27.0,48.0,161.0,40,128401.15823755244,218821.43175773116,462601.701793634,385027.2382212908,64723.751873974594,443491.7618516533,386908.56737452594
30.0,37.0,162.0,40,128401.15823755244,218708.63947259382,462313.7734540571,384736.5265002765,66780.74177815855,443597.205280949,386901.29127963335
27.0,70.0,163.0,40,128403.08894526838,218674.0374506221,462295.8446031331,384718.28653649415,71292.9085170781,443842.5852975357,387110.13856653235
30.0,36.0,164.0,40,128403.08894526838,218368.75488739973,462109.70828673465,384530.6806017182,64559.72897753634,444034.683265537,386998.07461086806
28.0,52.0,165.0,40,128226.45972159872,218178.1524941955,462302.1161332599,384723.08844824333,67834.89926337934,444154.7909723026,387104.2579602594
32.0,40.0,166.0,40,128226.45972159872,218139.0409612416,462366.1154595874,384787.0877745709,66371.58314333778,444310.4198775225,387220.7753325253
29.0,40.0,167.0,40,128226.44676609446,216878.12509605798,461653.17564833123,384067.5498029715,67994.51456787746,444447.67347224307,386108.25125830877
30.0,36.0,168.0,40,128226.44676609446,217043.8829802358,461831.4659880018,384245.8401426422,64062.96176083795,444560.1220688254,386386.45773906895
30.0,41.0,169.0,40,128226.44676609446,217297.45708422575,462134.0985324433,384548.47268708365,65976.89528735582,444778.80426128523,386858.71403551864
32.0,46.0,170.0,40,128226.44676609446,217223.49941634916,461910.73494453606,384323.7517029027,65112.4391134219,444917.10568040336,386923.0577867601
30.0,40.0,171.0,40,128226.44676609446,217429.16755762656,462412.92336370033,384825.940122067,64664.30446402605,445084.6255967067,387296.2458443408
31.0,43.0,172.0,40,128226.44676609446,217051.0738482192,462263.6222349107,384675.1571868967,66626.57440873161,445227.39721169416,387063.2536716479
28.0,69.0,173.0,40,128560.23945894321,216736.78795735486,461922.2958048048,384330.1567320205,67855.91350993844,445337.4956989824,386530.60011083126
33.0,118.0,174.0,40,128458.72904488818,219292.53042407113,460121.8564280824,384756.6292549048,66465.12698230655,445559.7562405616,387283.86428306816
27.0,37.0,175.0,40,126526.43412953879,216352.30374207496,460250.09920744726,384884.87203426973,61617.89378905136,446680.2677654034,387396.75956049707
31.0,51.0,176.0,40,126506.4685054866,216536.96366320195,460488.7928524934,385123.56567931577,69295.99124407215,446848.1303923025,387769.24773257546
29.0,73.0,177.0,40,126476.70769482684,214813.43629762222,459731.73112549685,384358.14131843427,63879.95130074905,447139.84571289417,386381.0781936365
33.0,90.0,178.0,40,126509.70387236412,215426.73572985726,459811.2981576507,384436.9229992826,68021.99036640253,447283.8021976314,387105.33793307154
33.0,91.0,179.0,40,126759.870664021,215205.9791173664,459800.16702962393,384424.79988155275,69836.948584441,447433.6218000492,386787.888388097
34.0,50.0,180.0,40,126759.870664021,215004.0066416761,459768.1617179547,384392.4055323162,64084.6422621283,447592.070979065,386744.79601515195
30.0,94.0,181.0,40,126634.5644920603,215213.00754691128,458884.7156660232,383500.1681032253,70751.55044534014,447760.06913148036,387247.1012447631
31.0,43.0,182.0,40,126569.61857767109,215229.10535609533,460097.6067760754,384711.668053749,63336.25356876327,447925.7000349367,387493.775871793
31.0,91.0,183.0,40,126679.02180627958,215037.7858607755,459799.56590923405,384411.1513291617,71125.13075311032,448014.29556436423,387283.74894654466
35.0,139.0,184.0,40,127169.45531286536,214601.11589776748,459162.87780252984,383767.9897970001,66816.80343316271,448092.4543867327,386443.2096918661
26.0,384.0,185.0,40,128531.47555427662,217101.0903660696,459775.87059785327,384378.8216155013,67198.88519901372,448176.93475735147,387665.6480961743
31.0,82.0,186.0,40,128548.39155547555,216506.42537504766,459473.4598287611,384073.6707524485,63915.1476994443,448351.7893299514,387233.39131602814
24.0,334.0,187.0,40,129380.17896406408,218056.985730027,457431.8581666217,383480.098531736,70343.91638158626,448439.34427982813,386650.0892721784
28.0,34.0,188.0,40,129380.17896406408,218961.6885876088,458102.6347411686,384148.5291272524,55650.70618907966,448802.6580973104,387918.10594724276
24.0,83.0,189.0,40,129247.07448280431,217834.35448186798,457536.8539445914,383577.155227138,69965.27085638483,449111.91448946466,387239.91462810733
30.0,149.0,190.0,40,129709.38085429554,218288.70437153784,457486.1366317938,383544.4166332616,65760.14637991083,449247.71312285925,387350.65934785607
28.0,79.0,191.0,40,129640.97315441768,218546.75840479578,457628.5815044034,383686.31618327706,60558.423028951,449333.19526287535,387762.603221008
31.0,93.0,192.0,40,129902.37703248097,217786.60577016277,456941.64317545365,382991.8272064027,71031.67588677573,449497.97168445884,386914.3061010945
21.0,291.0,193.0,40,130783.01683406458,219498.14163592382,455810.35373083106,382889.60130143457,58348.28242433713,449714.33492827235,386966.69604124204
29.0,80.0,194.0,40,130767.99217712122,219501.05577918806,455964.1981399963,383042.88515963993,69390.29115930786,450087.1820208771,387357.48193405446
27.0,76.0,195.0,40,130354.96798984306,218003.3170153348,455208.30803853023,382280.9976168532,57732.243731471346,450202.0239759048,386397.21201173036
31.0,83.0,196.0,40,130486.63141394117,218463.43033132,455492.42685297446,382564.4892899304,70986.98722739315,450348.0687054916,386871.7066332042
23.0,368.0,197.0,40,131267.70444662648,219535.9247060797,455330.4718863166,382573.26808220363,58751.42278653825,450461.9257770803,387123.4299035984
30.0,79.0,198.0,40,131575.32021128252,219954.81877138646,455450.45320384623,382692.3228170449,68829.04676173696,450588.76522147265,387362.31318868906
27.0,41.0,199.0,40,131122.14256507915,219191.37416908168,455146.40626674186,382384.35373101727,56869.94752656007,450839.34884904424,387304.4374061348
