"Loans","Loan requests","tick","Banks","Total central bank loans","Total cash & reserve","Total client loans","Total current accounts","Total interbank loans","Total securities","Total term deposits"
13.0,13.0,23.0,40,115101.27226659025,114501.12803231375,534585.3896958319,267618.0578433183,5365.121305298795,393179.94379884313,431972.7638971853
27.0,36.0,24.0,40,114985.77779898158,95821.55768620654,514996.1232436556,247855.38204183485,23106.328437088036,394326.2800824198,414727.4771695399
28.0,29.0,25.0,40,114985.77779898158,105331.59826571922,526782.4108647668,259641.66966294617,11519.620200955163,395122.31249058753,425033.5501572203
20.0,23.0,26.0,40,114423.22446491105,102961.85123796594,526993.1014918637,259852.36029004306,18984.64231858574,397121.443665698,425225.48763864784
26.0,41.0,27.0,40,114423.22446491105,91841.97777330808,514928.26634849474,247656.23272084768,17473.4260441618,397572.328977442,414662.13303180254
10.0,10.0,28.0,40,109264.92000789694,140816.0369706331,554378.440982497,287106.40735485003,7444.613496455098,404109.6366745564,475331.8043832562
29.0,72.0,29.0,40,109846.2619601983,69904.02948238302,499396.0083797701,231623.15112232594,22955.23888289762,404532.5949376463,404965.0804451755
31.0,299.0,30.0,40,115902.99254111061,110119.1505974051,542004.9847294322,274232.127471988,27367.01678672082,404642.33421123517,439233.21025287395
4.0,4.0,31.0,40,100455.2447984059,130792.71577726457,590114.7357791048,322341.8785216607,2498.898720572694,416850.61422814307,487562.80319234636
33.0,334.0,32.0,40,108437.3333622759,63158.251437664745,512705.2702168163,244218.30047346198,26349.536188201575,418132.08018953964,413963.7072100954
32.0,141.0,33.0,40,110960.90771511744,145595.6724223664,601618.2784975542,333131.3087542001,15616.486092869156,420699.2550554244,496444.72870784043
11.0,11.0,34.0,40,100889.26028969744,85031.81270139472,552608.1516913327,283607.7257811313,11805.58545600267,428232.23995487415,453910.8401968484
20.0,20.0,35.0,40,100889.26028969744,122403.08405940801,549604.6211371339,280559.5284291031,12518.454431466182,430201.933382647,493251.8049826346
19.0,1021.0,36.0,40,164837.02061511634,64598.913703888036,465730.65427939704,201933.75908182873,9822.303850336093,430201.933382647,367357.8684658244
38.0,195.0,37.0,40,169096.8847664092,161635.67179667955,543405.7760745445,282413.38403866,32409.51553976117,430934.67576733563,458386.5770039527
2.0,2.0,38.0,40,128210.97243890635,89331.48261197086,543313.1469489638,282319.8355528929,194.8829018185956,441157.7467689481,437401.22467168176
30.0,415.0,39.0,40,157606.1069385059,88070.60585416971,479686.8262590528,221052.44497492647,24693.022071400785,441157.7467689481,404319.3400917845
19.0,24.0,40.0,40,151201.11337326767,137292.21138435975,480540.0920056897,221905.71072156343,21608.175375837673,445097.4073359914,463885.5997542562
21.0,24.0,41.0,40,150719.65263125344,96442.15074483698,482738.5854437423,224104.20415961617,15475.560798053193,445385.5207233032,424265.44604014256
31.0,92.0,42.0,40,150147.12671324855,104262.23314230498,516713.8385470194,258079.4572628932,24939.355635651653,445470.826723777,432754.78403169144
34.0,130.0,43.0,40,147206.8419228124,89785.29773817447,504158.9497348975,245411.34297658602,21578.681817514538,445753.5451211777,421612.27688684623
33.0,86.0,44.0,40,147148.49266820267,103786.02963556803,520134.1730032159,261386.56624490442,22092.12628062455,446041.05500655685,435958.8679242288
17.0,17.0,45.0,40,137867.16518518253,110475.61443500282,540018.676097327,281271.0693390153,14729.683439965971,449260.24393771606,455148.9691378429
9.0,9.0,46.0,40,121356.94861956418,125749.23632762648,579439.8945083332,320692.2877500217,10426.809340863776,458577.5101453909,496250.0738037597
33.0,94.0,47.0,40,121356.94861956418,65924.44846746526,521648.62650018156,262300.9221586234,23839.639140734045,459054.3491273578,437489.7283798051
25.0,615.0,48.0,40,165304.12769331114,89077.06902448312,495789.69445451046,237458.27358495898,17572.101593630483,459054.3491273578,415712.3210527571
22.0,464.0,49.0,40,170683.26136050592,142509.51161025415,592612.4404873309,336947.46252599574,16958.4028273204,461449.3150811706,463655.8209357184
4.0,4.0,50.0,40,140765.73372837307,116651.0949637469,561167.9182068413,305204.5374259588,3011.737332235446,470415.6411343053,476742.4588887106
37.0,260.0,51.0,40,153247.38959294246,71334.24073938571,498175.8348861198,241528.17223512227,26241.852851643816,470415.6411343053,419516.2112759082
20.0,839.0,52.0,40,201110.87731636805,101406.41493683323,461063.7882986776,213774.89540395423,10899.539494139935,470415.6411343053,393183.68426607864
15.0,21.0,53.0,40,192681.16906563297,149193.47144427407,519226.7350126969,271937.8421179735,7422.256418557352,473096.5974205845,452081.40531053353
6.0,7.0,54.0,40,170263.6650374997,103481.01658829475,499501.7200653884,251978.08377822957,3825.159052618317,473675.20138335903,429589.9727708588
12.0,17.0,55.0,40,163178.23142910385,130550.42626980477,537768.4359438187,290244.79965665983,11552.486976306236,474443.7868318211,464513.4015092267
30.0,57.0,56.0,40,163178.23142910385,83971.7249767178,489658.3724309806,241651.2326974951,11587.864502402888,474443.7868318211,418395.8754764673
32.0,314.0,57.0,40,171962.90270392597,98444.015080285,478020.8266593416,230032.40965956324,24964.178265364913,474443.7868318211,423950.1187116459
15.0,24.0,58.0,40,166463.5432183452,106348.5241565314,506921.03330173047,258910.64333009731,10283.84441784074,474762.9768921642,437673.17733381625
10.0,12.0,59.0,40,137565.40414464715,149404.87908893975,572682.014179612,324671.62420797884,6680.030365808841,480104.2031900506,514968.8976378091
3.0,3.0,60.0,40,118941.37483325275,93377.23794369222,540872.052788592,292545.81396484596,889.5758819434561,483555.79481297743,481353.0360428326
33.0,312.0,61.0,40,133093.8815676098,72990.11036268197,518197.06880489405,269639.0183579382,34602.43883239055,483583.52952925966,447182.83841997624
28.0,128.0,62.0,40,101388.6666244001,137353.3032663738,618689.6619740687,370131.611527113,8361.11676260249,492880.03739182354,552547.7541294417
19.0,27.0,63.0,40,91351.52268261241,57946.71383946059,562772.7552875552,313667.1574546838,14065.903190400995,494630.16196374974,485597.9314431055
19.0,802.0,64.0,40,174491.3878692596,62150.25442436942,479343.25501861284,231289.70063857248,15228.009852501853,494630.16196374974,405848.8141980732
32.0,59.0,65.0,40,173379.23257398728,150990.53318085303,568495.1773508611,320441.6229708209,23498.930113338174,495050.27737617376,496221.363662253
33.0,87.0,66.0,40,170117.65315852288,53686.75583838191,457579.8764655068,208255.80232354405,20712.88520424447,495050.27737617376,403110.2766058108
28.0,579.0,67.0,40,195239.5149144546,124216.66949393596,491983.5644912827,255661.42280466994,25091.242065332535,495050.7632727779,436370.320355024
5.0,6.0,68.0,40,122401.34760150882,116604.64872426726,529814.5005802838,293452.4457912507,5873.062575411293,500607.9342110229,507153.637836546
25.0,590.0,69.0,40,135761.952144971,36489.41675823684,466565.58835143916,229611.04211870348,23807.310944568246,500607.9342110229,414603.3046588306
11.0,1001.0,70.0,40,243564.71209413424,100558.17633141817,369374.1052434395,159519.96740983575,12397.312807431554,500607.9342110229,346543.89035736
16.0,57.0,71.0,40,209549.9958930701,116235.83163727747,406323.9553183639,196467.26133215343,14108.363765168784,500607.93421102304,396310.42470490705
7.0,8.0,72.0,40,160504.1552966709,83123.45419545147,436546.948339658,226690.07740381762,7022.789953696629,500607.93421102304,412243.88785948034
5.0,6.0,73.0,40,116223.97512354837,94499.96985991692,444531.90138589183,234488.9580430063,8092.249097794216,500765.3814681608,468058.0309542062
28.0,524.0,74.0,40,133153.84449332816,30715.68307910578,412743.90628142306,202316.84329989713,22285.631905123908,500765.3814681608,388143.02486451203
39.0,251.0,75.0,40,134941.37489086922,75530.9889700663,446929.81981962227,236502.7568380965,28994.16074829122,500775.5807841982,431180.9996739691
8.0,10.0,76.0,40,78075.70790485268,85553.46533970145,527284.3743821225,316857.3114005967,10578.12031775589,502414.72237120697,499708.28461662936
21.0,709.0,77.0,40,123295.3505937318,28983.753156124552,439322.3998829442,227974.3012583242,20817.64522475987,502414.72237120697,398926.7451389503
16.0,21.0,78.0,40,103167.20676596863,104974.13782505142,505376.700390542,294008.9861643315,15818.511176745476,503405.59930389567,496036.15056832886
13.0,958.0,79.0,40,172012.90464803114,30256.734258381486,427738.1005144596,215810.0590341109,12950.003786947054,503405.59930389567,353894.46596562344
33.0,340.0,80.0,40,185821.29909622218,99957.8186982009,443570.64832263556,231613.15608368398,30996.44667027003,503405.59930389567,409787.1559572519
7.0,9.0,81.0,40,109636.59380054224,94675.06262716312,507981.80213167256,296024.30989272095,9151.326992814193,503484.02017309767,480767.5260510962
32.0,279.0,82.0,40,115978.64916271831,28238.509094367822,444726.89275958156,232041.4470830212,33100.88842566845,503484.02017309767,408709.4974422135
25.0,524.0,83.0,40,138996.15399093044,72731.35766994726,458481.51367293915,245734.45338171645,23020.748484295593,503484.02017309767,430184.84118958097
23.0,56.0,84.0,40,106998.88345298434,77463.11554018462,520831.43653903,308084.37624780735,23992.548913241433,503667.92674129765,467138.3882448696
22.0,66.0,85.0,40,78577.69601308797,72503.80272863702,537837.8589054479,325090.79861422523,18107.54272108197,504552.15930529934,491529.12111211073
29.0,61.0,86.0,40,76205.71519378708,43611.49850832857,535829.4988922124,323065.04387178406,29991.765806447274,504842.62814713334,465621.9668364624
11.0,927.0,87.0,40,188307.60024081438,61675.21346518614,426778.901119029,212635.99120049522,6646.853824634443,504842.62814713334,372514.86773728445
26.0,530.0,88.0,40,227616.05760951986,95164.10837537462,414976.47743971524,204536.6764981206,27046.786335118653,504842.62814713334,363433.24160517607
13.0,852.0,89.0,40,259237.01364294626,89155.5973522071,369069.40920728125,167912.79544119746,12330.040192150374,504842.62814713334,317199.89863863686
11.0,15.0,90.0,40,205871.20471071746,164143.84357173566,466677.9063998892,265459.0067585424,14366.766481132418,505232.97019899025,445944.2958422513
12.0,23.0,91.0,40,146498.14667069374,54818.93867539036,460066.4560476142,258778.0883310805,11296.279448522288,505736.37856415455,396985.4458510065
27.0,495.0,92.0,40,181954.240042019,52473.97976966441,391789.57274086436,189900.72575723854,24995.55413541234,505736.37856415455,359558.6614182825
32.0,370.0,93.0,40,201125.1761493987,71949.53279991806,392137.5942691124,190248.74728548666,23627.61322199604,505736.37856415455,359863.27834115655
15.0,20.0,94.0,40,176756.20413370634,102833.84949215014,442693.7326660812,240804.8856824555,18672.89589344825,505736.37856415455,415116.5670490809
23.0,594.0,95.0,40,194787.4568373384,50622.56756793003,388747.1338371471,186295.33557479916,21916.069706935956,505736.37856415455,345569.5030611084
16.0,19.0,96.0,40,187218.64833839203,126193.9397580263,450424.76131301705,247963.94355997717,17697.24020511871,505834.88560733997,428808.1907933366
12.0,19.0,97.0,40,163269.07062392356,64234.007467908894,418215.4645157491,215473.68520340216,11051.384815872545,505834.88560733997,391174.17636200093
13.0,15.0,98.0,40,149558.7745564252,106895.5550977532,467756.3909005743,265014.6115882272,20237.046403242322,506168.2895835463,447879.4240355498
8.0,9.0,99.0,40,93981.54589022088,105837.3710354174,527468.5064553565,324726.72714300937,6538.735980637333,511157.5338342295,507387.7128901018
14.0,878.0,100.0,40,223198.45671578182,39697.17718434901,397509.63602712116,193852.6972673418,20681.207277543283,511157.5338342295,313964.83697264694
25.0,44.0,101.0,40,213298.7954203102,154939.33684331735,463463.45933924575,259580.32778922457,29073.717687914508,511787.63120942196,439736.7553022792
4.0,4.0,102.0,40,129174.93944551307,76375.38480827764,471445.80595842,267548.7922723656,5656.297887479794,513551.4785260073,447060.50655862223
23.0,35.0,103.0,40,127216.35248688537,80381.95307131438,474046.1801518256,270130.4811758993,22581.394856649415,513908.2968715579,453382.48012583714
10.0,12.0,104.0,40,97014.11692867633,78725.22357255872,420404.29495617887,215969.25827372662,15742.392494115436,514273.83549296396,482434.1678444613
28.0,50.0,105.0,40,92065.08703656978,69149.67663242799,525039.018181283,320603.9814988308,42082.52823965676,515789.3280008845,479548.8428408734
28.0,518.0,106.0,40,110197.66279486309,54502.35041100491,478424.7296372312,273637.1975786794,27124.1376599384,515789.3280008845,447093.49434610474
30.0,264.0,107.0,40,109823.48241723952,68387.65646038337,490851.0167410629,286050.80225147953,38603.97700900781,515821.1951656254,461384.8479378476
20.0,757.0,108.0,40,147409.62080478403,64919.23320281212,472379.9318456276,267267.602939561,23682.033086351294,515821.1951656254,420736.76710109937
25.0,401.0,109.0,40,154070.1155737222,76175.88236786042,456709.8132552172,251529.75539162313,33165.053044936896,515821.1951656254,425332.9214972094
15.0,22.0,110.0,40,139227.93896905112,86960.91149397758,476670.70783247915,271481.58061941096,19290.415337666116,515841.8541509642,450980.7862133364
20.0,663.0,111.0,40,165727.03840621968,55644.9458303656,428695.02367905993,223018.7068294315,31819.09572383929,515841.8541509642,393738.1474996925
16.0,797.0,112.0,40,211399.60738279732,82997.30213834865,408621.21268557856,205429.33756168792,22135.561835353503,515841.8541509642,373289.0578317305
19.0,35.0,113.0,40,207556.9199930283,108504.31450266976,433718.58585687267,230526.71073298203,26927.41284662069,515841.8541509642,402638.75758582057
11.0,16.0,114.0,40,174789.16056132378,105804.31253091546,459244.85044002166,256052.97531613105,16138.408836698354,516752.8583843898,433617.5192791962
12.0,15.0,115.0,40,142238.18359234006,104557.64248150504,486885.2777496436,283690.2247552185,23027.12307730327,517387.76773424726,465556.7355486271
11.0,20.0,116.0,40,121359.3850367636,97524.99998576565,499869.8420299213,296627.2638982385,18043.905547832324,518441.26813218254,480456.3920063995
36.0,99.0,117.0,40,121816.16779876787,52034.612919861276,462806.34142506245,259230.63225909858,41007.52423130757,518441.26813218254,434964.14465203445
15.0,828.0,118.0,40,190259.86779200658,76513.4362419459,425041.3168127364,221646.02086656739,17972.300139751038,518441.2681321826,390972.3039817041
13.0,14.0,119.0,40,171994.12855763052,127766.36642572992,479564.99364275526,276133.6124314095,24748.02520532498,518516.05415181373,460565.7594194952
7.0,9.0,120.0,40,133044.83582737317,95739.67672577978,486617.1519247604,283177.4582834995,14411.561681706236,519089.99669477757,468062.30499276624
31.0,411.0,121.0,40,154882.9057175477,52890.09685667169,433955.65067515796,230066.51359165073,39271.165655870085,519089.99669477757,404015.1270132785
24.0,540.0,122.0,40,172082.94737982476,83265.20050987438,447376.88862847677,243487.75154496942,32908.70368806996,519089.99669477757,417190.1890042041
14.0,23.0,123.0,40,152373.60072606246,105639.46725259381,441685.3840545878,237743.38736865876,17473.894572327812,519118.6892846546,459309.9752300185
22.0,43.0,124.0,40,146842.90648161893,75162.96910910126,458925.11025814567,254983.11357221656,32775.53053793224,519118.6892846546,434633.5851292554
16.0,724.0,125.0,40,192708.25385179283,74624.86473173992,444922.1788276049,241288.88926583456,24524.436380870036,519118.6892846546,388297.13965360774
12.0,859.0,126.0,39,280311.6504629178,96005.52421922369,358927.71300357976,171190.00792349677,19176.126517971436,506073.5042524457,293669.71825805196
18.0,28.0,127.0,39,268427.78364745923,194478.44124909156,474719.37496553286,286981.6698854499,24538.67631854641,507784.6777052133,405737.6755561458
5.0,6.0,128.0,38,205585.045974139,95997.93048559933,405994.54002453515,225100.25849714896,10996.564976149988,496974.9864757623,352284.13306714874
14.0,19.0,129.0,38,192845.88966123745,131938.94553541977,441183.08612008643,260119.9422834506,21527.900968391,497124.040113413,401113.35806752136
8.0,15.0,130.0,38,181245.5464302281,88767.27336094005,429364.72126234334,248174.33219153562,14954.108987177959,497332.8173185695,370061.32664344826
32.0,48.0,131.0,38,181245.5464302281,88706.13116858574,411597.3999470133,230239.64348606707,35363.156524086575,497332.8173185695,370000.7898193351
9.0,13.0,132.0,38,171534.9698159544,99185.61346283207,429922.8555864202,248558.94177108782,14482.030187621483,497420.31165600894,390278.34306529455
31.0,56.0,133.0,38,171534.9698159544,92141.74640198064,423477.51146640483,242054.49681581886,26970.39244635191,497420.31165600894,383304.21726247127
24.0,449.0,134.0,38,190248.85790022372,76997.51291273058,441038.03282256937,259615.01817198336,36251.82966117511,497420.31165600894,349795.01654966356
15.0,22.0,135.0,38,156148.5578462641,156120.26121582734,520345.2838090833,338922.2691584973,26942.046405773697,502175.5658795217,467773.3191302326
3.0,3.0,136.0,38,106173.0938390151,104358.42230218543,493708.36839543964,311934.5988478019,4820.301885167815,506865.8500785496,470677.22842286783
26.0,441.0,137.0,38,140943.18065354103,46615.63167221037,461310.19637770293,278978.25495625107,50485.57491134375,506865.8500785496,379080.3200619758
32.0,111.0,138.0,38,129013.61237295803,111880.7051144086,506860.6049804997,324528.6635590477,39632.688674526114,507520.6422607745,456929.7539669819
7.0,7.0,139.0,38,104540.7205420357,95886.25486811867,451617.96476533957,268720.4318181652,3746.1177796518527,507606.4501794495,465516.7719438548
28.0,50.0,140.0,38,104080.16719617782,80973.4584217667,500413.0840910509,317508.3039122378,48673.01718025175,508126.8798935837,451742.90962257603
24.0,512.0,141.0,38,134281.80497834246,65355.04400845307,449437.0038835347,265927.91348651744,28708.17988778713,508126.8798935837,406376.5213102213
20.0,602.0,142.0,38,166520.51646269002,75231.66514115542,426961.85278314643,243240.6373943988,37039.321571245106,508126.8798935837,384235.8377937409
27.0,105.0,143.0,38,161738.92135694076,97859.90104402868,455018.1604336127,271293.1028029478,37117.43317531434,508126.8798935837,411645.66880236333
18.0,23.0,144.0,37,139925.89166349955,91672.0318549662,462527.34964021476,285237.6425079892,31368.41733684108,494247.82139848307,406929.2458635663
19.0,544.0,145.0,36,149086.4414206159,81034.87105761943,445054.53350918693,276475.16396210087,38012.721866872555,481491.56795309455,365792.86337584496
15.0,16.0,146.0,36,126921.94394212654,125719.12726667032,513403.066002572,344823.69645548594,30191.947662306375,483843.36806326674,434993.41717355733
25.0,39.0,147.0,36,119212.66675715859,59283.42764253049,444634.2018622206,275591.8435325891,38741.74360525352,484696.596406906,377693.2249997626
12.0,688.0,148.0,36,195805.37888719488,88886.9015039849,395816.6545526991,227616.86460526756,20240.65562063102,484696.596406906,330027.7339815809
25.0,33.0,149.0,36,193197.05119599568,118058.98757622312,435321.3351670989,267121.5452196673,36187.45635083163,484696.596406906,361808.14774501836
8.0,10.0,150.0,36,166868.2138290957,111618.2678713252,446047.05126510287,277847.2613176713,19858.340185318528,485521.7438809946,382521.412881109
21.0,27.0,151.0,36,166662.55153385512,110460.08497993171,445084.81529600406,276874.1575116327,23031.382179620836,485589.3204384608,381659.61060094065
23.0,37.0,152.0,36,164957.4848983927,98367.17397483443,426983.4751723761,258593.50180478973,27171.97802902762,485589.3204384608,371374.6161755596
18.0,24.0,153.0,36,163191.51965844817,111770.34368249508,453948.4266559076,285558.45328832127,29919.96707137773,485607.29201450106,386561.72269920516
26.0,43.0,154.0,36,161902.96211130684,97595.9766313474,440850.2540465945,272353.45322727284,28164.66226769007,485607.29201450106,373803.4954675156
21.0,31.0,155.0,36,153921.443150345,104107.89419068469,477542.1109754015,309016.2949605421,42882.764362015936,485765.39354423137,388457.6756167571
15.0,23.0,156.0,36,148095.2388569648,92206.81200225776,447407.3633842086,278632.56202991615,22783.073920172585,485796.37280770234,382521.38965065015
33.0,173.0,157.0,36,154384.04998249924,68306.47766354297,406598.49425397,237518.55332014576,55355.49419397632,485796.37280770234,352653.0132649791
22.0,464.0,158.0,36,178034.72171624601,95055.22676099169,420781.20774150564,251701.2668076814,37239.678488255246,485796.37280770234,355830.7564396656
22.0,30.0,159.0,36,177772.51715688352,102358.31020369777,411494.9689651024,242306.22838443966,33950.20950321858,485796.37280770234,363444.8741034443
16.0,27.0,160.0,36,156463.99445939777,122152.50474337475,473442.1643616067,304248.5560853954,38703.73166155527,486000.6724922527,404751.89102515735
11.0,14.0,161.0,36,139640.3067629235,111110.55064954146,483203.0516257817,314009.44334957027,28045.061182648096,487359.4212757526,411892.3734112982
22.0,474.0,162.0,36,184662.0190092586,65371.00118843233,410087.52521266363,240095.42385120067,47280.80405051896,487359.4212757526,322029.738057393
22.0,24.0,163.0,35,168097.7887116053,140391.9869978877,456049.8230592036,294155.6608687635,31413.82167256839,474455.47466811107,392443.5875749035
19.0,29.0,164.0,35,156876.56749567782,81948.71595168584,423947.7225308397,261711.86373563245,36880.69473945933,474455.47466811107,345689.0827924536
31.0,97.0,165.0,35,158170.2167006311,98125.97421644257,440388.5532336688,278152.6944384615,52674.1959369339,474455.47466811107,360572.69185225706
19.0,506.0,166.0,35,177545.8395758614,93349.2376871905,414540.32268968323,252001.12081062715,35339.58098799419,474455.47466811107,336659.46471910615
31.0,180.0,167.0,35,180657.8986443267,93377.20919040576,412307.8472768177,249735.94764786743,51773.753320257914,474455.47466811107,333605.9126743042
22.0,38.0,168.0,35,153834.39893929986,134826.28903397563,493307.8150437967,330735.7802989432,40429.73365045535,476583.705963572,404006.72351836204
10.0,10.0,169.0,35,144705.1760410666,130301.34248816664,473452.85714003013,310651.2696028111,12836.258492749728,479078.2650186067,411204.7658539684
27.0,39.0,170.0,35,144705.1760410666,91316.80899164054,451233.0119282294,288225.9153311745,43249.707634869534,479078.2650186067,372606.2178376061
22.0,40.0,171.0,35,140758.33060856792,101892.13411358705,488829.6935863524,325819.6862906472,51467.96120702002,479078.2650186067,387128.388392051
22.0,418.0,172.0,35,171647.8768172297,75753.0564920652,419303.54807881033,255483.53311384196,40579.606047532274,479078.2650186066,330664.4044017704
28.0,40.0,173.0,35,167888.65838087007,113264.2910697973,433734.90901670145,269914.89405173314,50835.45856327645,479078.2650186066,371934.8574158621
16.0,515.0,174.0,34,188978.9985233775,87272.42338331259,394336.1862316904,240648.23651830968,37414.67940854764,468108.49749897514,304543.03265230457
24.0,381.0,175.0,34,212620.5525153199,110253.44889034607,385070.39636866166,236371.63305550365,45624.23143717914,468108.49749897514,299449.2955211808
14.0,24.0,176.0,34,191114.30384110176,130486.8013632763,419650.13986760937,270950.8987165667,34424.643455318335,468447.9700942711,341528.3692636252
22.0,92.0,177.0,34,185468.17325725112,93651.02462008866,401359.8517495742,252467.9426981441,45976.26946938257,468447.9700942711,310647.53148210334
16.0,23.0,178.0,34,176598.2164830018,131125.8701690072,445147.095844552,296227.25859038334,35024.46584773373,468509.1533050538,357053.51701605396
21.0,39.0,179.0,34,172238.45758546714,85250.90092485974,401796.190001957,252456.33743059123,43975.16848096672,468509.1533050538,315949.34835604136
25.0,340.0,180.0,34,181161.95282374072,108352.56955750815,412530.34970559034,263186.53156730375,49226.37236176125,468509.1533050538,330127.5217504161
8.0,8.0,181.0,34,149696.61429045573,141031.04658166025,419920.98853535665,270577.1703970701,19439.46259976791,469271.3472990219,395033.53130182123
21.0,45.0,182.0,34,142043.0074028642,90127.04854592719,458466.6806308558,309118.32606877864,50164.4363046065,469271.3472990219,352241.1634216246
19.0,436.0,183.0,34,172648.1174081856,88111.16442593883,403530.51740768034,256200.88884647132,41389.32667558922,469271.3472990219,317653.996436711
16.0,476.0,184.0,34,207794.54596291165,103291.45925127984,379738.57448920264,234733.85592601265,42689.358552554375,469271.3472990219,295508.98822068534
25.0,337.0,185.0,34,215260.7904170167,115203.0574009942,383964.5903392349,238957.35454531544,44620.147748978816,469271.3472990219,299955.4233952745
23.0,39.0,186.0,34,201915.24079976088,117576.10548670082,407207.76063460624,262166.5541699319,41524.29145731942,469271.3472990219,315674.02109823696
17.0,23.0,187.0,34,183796.53633919088,128712.6617185091,426004.66226181795,280963.45579714363,37012.93137727504,469273.3789462412,344931.3134378345
17.0,27.0,188.0,34,179735.9255383287,106175.65886922218,401573.5840371924,256288.53915414543,32438.69393503866,469381.4087277704,326744.81614387856
19.0,28.0,189.0,34,176706.7495957302,121338.99222273381,437177.4512362383,291890.58374796435,46427.88379719773,469406.29869735526,345005.7318792602
29.0,48.0,190.0,34,175183.955581522,89774.96894684968,397403.52377876965,251600.3957864655,39528.19407078827,469406.29869735526,315285.92174133344
30.0,56.0,191.0,34,174831.83952978303,113755.06241489033,407655.33171679196,261792.04148151906,51457.93724932332,469497.0338551766,339708.86641893437
21.0,35.0,192.0,34,171973.61372055678,100114.88312734073,413213.378850927,267272.5135032692,40219.85520838881,469497.0338551766,329033.6649552479
16.0,16.0,193.0,33,164625.62011036088,125509.51310393655,396848.9762308382,259167.2532507162,32228.143310788255,456721.2385553059,340496.034090636
27.0,230.0,194.0,33,168474.53536003406,92249.9995142773,391011.6666187005,253092.53765733624,50198.77718896483,456721.2385553059,303755.0154378317
25.0,267.0,195.0,33,182502.5459665008,96256.36839424023,364315.2755398772,226162.12115889252,50900.09061201735,456721.2385553059,293855.1305603624
25.0,44.0,196.0,33,172661.73549793244,128781.51001265197,427823.5429335597,289669.0554720138,47765.727117544084,456934.36473322177,336434.20882525836
23.0,42.0,197.0,33,172206.46617885417,101352.23045196358,370561.6361032311,231951.35903026914,48189.27916503318,457037.3637807748,309913.8556447613
25.0,266.0,198.0,33,185259.90938828603,111149.28843152737,394165.55796550144,255537.98662647104,51949.358406831096,457037.3637807748,306883.73301340995
